customer_id,plan,industry,region,acquisition_channel,signup_date,churn_date,status,tenure_days,cohort,mrr_bwp,logins_per_week,features_adopted,sessions_per_month,onboarding_complete,support_tickets,nps_score,failed_payments,has_upgraded,has_downgraded,churn_probability,risk_level
TP-01463,Free,Professional Services,Gaborone,Event,2023-07-26,2023-08-29,Churned,34,2023,0,1.67,2,6.3,0,1,-7.0,0,0,0,0.95,Critical
TP-01464,Professional,Logistics,Gaborone,Social Media,2022-01-05,,Active,1181,2022,798,4.8,7,16.5,1,2,,2,0,0,0.0688,Low
TP-01465,Professional,Agriculture,Serowe,Organic Search,2024-02-25,,Active,400,2024,798,4.58,5,8.3,0,5,,1,0,0,0.3458,Medium
TP-01466,Free,Logistics,Maun,Event,2021-11-30,2022-01-26,Churned,57,2021,0,0.2,1,0.7,1,0,,0,0,0,0.95,Critical
TP-01467,Free,Construction,Gaborone,Social Media,2020-06-25,2020-08-14,Churned,50,2020,0,1.05,1,5.3,0,0,-26.0,0,0,0,0.95,Critical
TP-01468,Starter,Healthcare,Lobatse,Referral,2020-06-02,,Active,1763,2020,245,0.0,3,0.0,0,2,23.0,0,1,0,0.597,High
TP-01469,Free,Hospitality,Palapye,Direct Sales,2021-01-20,,Active,1531,2021,0,3.42,1,18.7,1,0,35.0,0,0,0,0.6672,Critical
TP-01470,Enterprise,Healthcare,Francistown,Partnership,2024-12-24,,Active,97,2024,2299,5.76,8,26.3,1,8,,0,1,0,0.02,Low
TP-01471,Starter,NGO,Francistown,Social Media,2024-12-08,,Active,113,2024,245,3.85,4,14.3,0,0,,0,1,1,0.4945,High
TP-01472,Starter,Agriculture,Gaborone,Partnership,2022-02-06,,Active,1149,2022,245,0.42,3,2.2,0,0,73.0,0,0,0,0.6637,Critical
TP-01473,Free,Construction,Francistown,Referral,2020-12-19,2021-01-18,Churned,30,2020,0,0.0,1,0.0,0,0,51.0,0,0,0,0.95,Critical
TP-01474,Free,NGO,Francistown,Event,2020-10-14,2020-12-10,Churned,57,2020,0,2.07,1,5.1,0,0,,0,0,1,0.95,Critical
TP-01475,Starter,Agriculture,Francistown,Organic Search,2022-04-15,,Active,1081,2022,245,1.46,3,5.7,0,4,16.0,0,1,0,0.5393,High
TP-01476,Starter,Construction,Gaborone,Partnership,2024-12-04,2025-01-19,Churned,46,2024,245,4.07,1,29.9,1,1,49.0,0,1,0,0.2852,Medium
TP-01477,Free,Retail,Gaborone,Direct Sales,2023-03-06,2023-06-02,Churned,88,2023,0,0.4,3,0.9,0,0,,0,0,0,0.8725,Critical
TP-01478,Starter,Retail,Gaborone,Social Media,2024-03-22,2024-06-21,Churned,91,2024,245,4.04,3,6.7,0,0,,0,0,0,0.3083,Medium
TP-01479,Professional,Education,Gaborone,Partnership,2020-11-16,,Active,1596,2020,798,4.05,5,12.1,0,2,,1,0,0,0.1787,Low
TP-01480,Enterprise,Professional Services,Gaborone,Social Media,2023-11-13,,Active,504,2023,2299,5.44,9,22.0,1,2,65.0,0,0,0,0.02,Low
TP-01481,Starter,Healthcare,Gaborone,Event,2023-04-21,,Active,710,2023,245,3.97,3,23.3,1,3,,2,0,1,0.6854,Critical
TP-01482,Professional,Education,Lobatse,Social Media,2022-01-23,,Active,1163,2022,798,4.14,4,19.0,1,2,,0,0,0,0.0226,Low
TP-01483,Professional,Healthcare,Maun,Referral,2021-10-06,,Active,1272,2021,798,6.49,6,27.4,1,0,,1,1,0,0.0461,Low
TP-01484,Enterprise,Hospitality,Gaborone,Organic Search,2021-12-31,,Active,1186,2021,2299,7.04,6,24.9,1,6,,0,0,0,0.02,Low
TP-01485,Starter,Professional Services,Palapye,Event,2024-03-07,2024-05-06,Churned,60,2024,245,0.69,3,1.4,0,2,,0,0,0,0.6497,High
TP-01486,Free,Professional Services,Gaborone,Social Media,2022-08-07,2022-10-08,Churned,62,2022,0,2.95,1,9.3,1,0,49.0,0,0,0,0.7518,Critical
TP-01487,Starter,Education,Gaborone,Social Media,2024-08-05,2024-12-07,Churned,124,2024,245,3.89,5,17.0,0,1,42.0,1,1,0,0.3233,Medium
TP-01488,Professional,Healthcare,Gaborone,Direct Sales,2022-04-17,,Active,1079,2022,798,4.65,5,25.1,1,3,,0,1,0,0.02,Low
TP-01489,Enterprise,Construction,Maun,Direct Sales,2020-08-18,2021-07-14,Churned,330,2020,2299,3.98,8,16.5,1,3,,0,0,0,0.02,Low
TP-01490,Starter,Finance,Gaborone,Referral,2022-04-12,2022-05-22,Churned,40,2022,245,3.56,2,16.1,0,0,,0,0,0,0.5933,High
TP-01491,Starter,NGO,Francistown,Partnership,2021-07-08,,Active,1362,2021,245,4.34,5,24.9,1,0,,0,0,0,0.1003,Low
TP-01492,Professional,Retail,Gaborone,Organic Search,2022-09-13,,Active,930,2022,798,8.41,4,41.7,1,2,,0,1,0,0.02,Low
TP-01493,Starter,Logistics,Palapye,Partnership,2023-08-16,2023-09-15,Churned,30,2023,245,0.51,2,2.8,1,1,16.0,0,0,0,0.6919,Critical
TP-01494,Free,NGO,Gaborone,Social Media,2020-06-09,2020-07-09,Churned,30,2020,0,1.79,1,9.8,0,1,3.0,0,0,0,0.95,Critical
TP-01495,Free,Agriculture,Gaborone,Organic Search,2024-11-30,,Active,121,2024,0,2.1,2,6.8,0,0,48.0,0,0,0,0.8568,Critical
TP-01496,Professional,Healthcare,Serowe,Event,2020-09-13,,Active,1660,2020,798,5.15,5,26.4,1,3,,0,0,0,0.02,Low
TP-01497,Professional,Construction,Palapye,Direct Sales,2023-07-24,2023-08-23,Churned,30,2023,798,4.09,4,11.8,0,0,30.0,1,0,0,0.3322,Medium
TP-01498,Free,Logistics,Gaborone,Referral,2024-08-13,2024-09-29,Churned,47,2024,0,0.44,2,2.6,0,1,15.0,0,0,0,0.95,Critical
TP-01499,Free,Agriculture,Gaborone,Referral,2022-06-11,2022-07-11,Churned,30,2022,0,0.0,1,0.0,1,0,,0,0,0,0.8813,Critical
TP-01500,Enterprise,Professional Services,Palapye,Organic Search,2021-10-04,,Active,1274,2021,2299,7.01,7,13.2,1,0,,0,0,0,0.02,Low
TP-01501,Free,Logistics,Gaborone,Partnership,2024-09-16,2024-10-16,Churned,30,2024,0,2.3,1,8.7,0,0,37.0,0,0,0,0.7952,Critical
TP-01502,Free,Professional Services,Gaborone,Direct Sales,2024-12-08,,Active,113,2024,0,3.97,3,7.7,1,1,,0,0,0,0.6065,High
TP-01503,Starter,Professional Services,Lobatse,Referral,2021-03-26,2021-04-25,Churned,30,2021,245,0.0,4,0.0,1,0,20.0,2,0,0,0.7472,Critical
TP-01504,Free,Agriculture,Serowe,Direct Sales,2020-12-30,2021-01-29,Churned,30,2020,0,0.97,3,3.7,0,1,,0,0,0,0.8762,Critical
TP-01505,Starter,Logistics,Serowe,Event,2024-04-29,,Active,336,2024,245,1.97,3,7.4,1,2,,0,1,0,0.4999,High
TP-01506,Free,Education,Gaborone,Organic Search,2020-08-14,,Active,1690,2020,0,0.0,2,0.0,0,0,33.0,0,0,0,0.95,Critical
TP-01507,Enterprise,Education,Gaborone,Organic Search,2022-03-08,,Active,1119,2022,2299,8.93,8,31.7,1,3,34.0,0,0,0,0.02,Low
TP-01508,Free,Logistics,Francistown,Partnership,2024-06-26,2024-07-28,Churned,32,2024,0,1.62,2,4.0,0,0,1.0,0,0,0,0.95,Critical
TP-01509,Starter,Construction,Gaborone,Direct Sales,2022-01-22,,Active,1164,2022,245,1.51,5,11.0,1,0,25.0,0,0,0,0.5017,High
TP-01510,Enterprise,Healthcare,Gaborone,Direct Sales,2020-10-31,,Active,1612,2020,2299,6.06,7,25.4,0,1,92.0,0,0,0,0.02,Low
TP-01511,Starter,Retail,Lobatse,Social Media,2021-06-14,2021-07-14,Churned,30,2021,245,3.9,1,16.0,0,3,,1,0,0,0.7726,Critical
TP-01512,Free,Education,Gaborone,Organic Search,2021-06-10,2021-08-20,Churned,71,2021,0,0.0,3,0.0,0,1,,0,0,1,0.95,Critical
TP-01513,Free,Finance,Serowe,Organic Search,2024-12-19,2025-02-21,Churned,64,2024,0,0.0,2,0.0,0,2,,0,0,0,0.9466,Critical
TP-01514,Free,Agriculture,Serowe,Organic Search,2022-03-01,2022-04-12,Churned,42,2022,0,4.35,2,17.0,0,0,15.0,0,0,0,0.6752,Critical
TP-01515,Free,Professional Services,Gaborone,Partnership,2020-06-09,2020-07-29,Churned,50,2020,0,0.94,1,5.8,1,0,33.0,0,0,0,0.8979,Critical
TP-01516,Starter,Finance,Palapye,Referral,2020-11-15,2020-12-26,Churned,41,2020,245,5.03,3,3.3,1,1,-13.0,1,0,0,0.4883,High
TP-01517,Professional,Logistics,Gaborone,Event,2021-02-15,2021-09-04,Churned,201,2021,798,3.32,3,6.7,1,2,,1,0,0,0.2193,Low
TP-01518,Starter,Healthcare,Francistown,Event,2024-10-07,2024-12-30,Churned,84,2024,245,2.45,2,11.0,0,1,43.0,1,1,0,0.6426,High
TP-01519,Free,Finance,Gaborone,Referral,2022-09-07,,Active,936,2022,0,2.33,3,6.1,0,0,51.0,0,0,0,0.6933,Critical
TP-01520,Starter,Healthcare,Francistown,Direct Sales,2020-06-03,2021-07-26,Churned,418,2020,245,1.23,4,2.9,0,0,19.0,1,1,0,0.735,Critical
TP-01521,Free,NGO,Gaborone,Event,2021-10-23,2022-02-09,Churned,109,2021,0,1.71,1,8.9,1,1,2.0,0,0,0,0.9279,Critical
TP-01522,Free,Construction,Gaborone,Organic Search,2023-08-21,2023-09-20,Churned,30,2023,0,1.95,0,8.0,1,0,26.0,0,0,1,0.95,Critical
TP-01523,Starter,Education,Gaborone,Referral,2021-03-29,,Active,1463,2021,245,4.99,3,24.6,0,1,,1,0,0,0.4002,Medium
TP-01524,Starter,Construction,Palapye,Referral,2021-07-29,2021-09-14,Churned,47,2021,245,1.4,2,6.8,1,1,41.0,1,0,0,0.8611,Critical
TP-01525,Starter,Healthcare,Gaborone,Social Media,2020-06-07,2020-10-05,Churned,120,2020,245,1.16,1,5.3,1,2,66.0,0,0,0,0.7095,Critical
TP-01526,Free,Healthcare,Gaborone,Social Media,2021-05-29,2021-06-28,Churned,30,2021,0,1.16,2,4.0,0,0,6.0,0,0,0,0.95,Critical
TP-01527,Starter,Education,Gaborone,Referral,2022-12-08,2023-05-07,Churned,150,2022,245,4.37,1,10.2,1,0,,2,0,0,0.4944,High
TP-01528,Free,Construction,Francistown,Direct Sales,2021-08-23,2021-09-22,Churned,30,2021,0,2.52,2,13.5,0,0,,0,0,0,0.8954,Critical
TP-01529,Free,Education,Francistown,Event,2020-12-20,2021-05-12,Churned,143,2020,0,0.0,0,0.0,0,1,,0,0,0,0.95,Critical
TP-01530,Professional,Construction,Palapye,Social Media,2024-12-15,,Active,106,2024,798,6.06,4,27.6,1,4,,0,0,0,0.1419,Low
TP-01531,Starter,Finance,Palapye,Event,2023-03-15,2023-04-14,Churned,30,2023,245,3.5,4,10.6,0,1,21.0,1,0,0,0.5812,High
TP-01532,Free,Construction,Gaborone,Event,2022-02-18,2022-03-20,Churned,30,2022,0,1.83,2,5.2,0,1,16.0,0,0,0,0.95,Critical
TP-01533,Free,Agriculture,Maun,Partnership,2023-08-02,2023-09-17,Churned,46,2023,0,1.85,3,6.9,0,1,-20.0,0,0,0,0.95,Critical
TP-01534,Free,Logistics,Serowe,Partnership,2022-04-14,2022-05-14,Churned,30,2022,0,2.14,2,12.4,0,0,17.0,0,0,0,0.8783,Critical
TP-01535,Free,Hospitality,Gaborone,Organic Search,2021-07-25,2021-08-24,Churned,30,2021,0,2.13,1,6.9,0,1,14.0,0,0,0,0.9468,Critical
TP-01536,Starter,Construction,Maun,Referral,2022-06-30,,Active,1005,2022,245,3.11,3,12.3,1,2,35.0,0,0,0,0.4528,High
TP-01537,Starter,Logistics,Palapye,Organic Search,2022-04-29,,Active,1067,2022,245,3.39,2,19.2,0,0,,0,1,0,0.476,High
TP-01538,Free,Logistics,Maun,Partnership,2021-05-09,2021-06-08,Churned,30,2021,0,0.0,1,0.0,0,2,,0,0,1,0.95,Critical
TP-01539,Professional,Construction,Serowe,Social Media,2020-12-22,,Active,1560,2020,798,3.53,4,11.5,1,1,,0,0,0,0.2127,Low
TP-01540,Free,Logistics,Francistown,Referral,2020-07-26,2020-08-25,Churned,30,2020,0,2.63,3,7.4,0,1,,0,0,0,0.7416,Critical
TP-01541,Free,Hospitality,Gaborone,Organic Search,2024-07-10,2024-09-27,Churned,79,2024,0,0.0,0,0.0,1,0,,0,0,0,0.926,Critical
TP-01542,Starter,Retail,Gaborone,Event,2021-07-24,,Active,1346,2021,245,2.2,4,9.7,1,0,,0,0,0,0.3937,Medium
TP-01543,Starter,Hospitality,Francistown,Organic Search,2021-05-17,2022-12-20,Churned,582,2021,245,2.58,4,13.3,1,0,6.0,0,0,0,0.4328,Medium
TP-01544,Free,Professional Services,Gaborone,Event,2024-12-21,2025-03-04,Churned,73,2024,0,0.94,2,6.9,1,1,,0,0,0,0.95,Critical
TP-01545,Starter,NGO,Palapye,Partnership,2022-04-07,2022-10-12,Churned,188,2022,245,1.0,5,3.7,0,1,48.0,0,0,0,0.4496,Medium
TP-01546,Starter,Logistics,Gaborone,Social Media,2023-10-25,2023-12-26,Churned,62,2023,245,1.03,0,4.4,1,1,,1,0,1,0.9393,Critical
TP-01547,Free,Finance,Francistown,Organic Search,2023-09-04,,Active,574,2023,0,1.7,2,6.7,1,0,,0,0,0,0.9379,Critical
TP-01548,Free,Logistics,Gaborone,Event,2023-09-03,2023-10-03,Churned,30,2023,0,0.78,1,2.8,0,0,,0,0,1,0.95,Critical
TP-01549,Professional,Hospitality,Gaborone,Organic Search,2023-04-08,,Active,723,2023,798,4.78,8,27.0,0,2,34.0,1,1,0,0.0538,Low
TP-01550,Free,Healthcare,Gaborone,Referral,2021-06-01,2021-08-28,Churned,88,2021,0,0.47,1,1.8,1,0,45.0,0,0,0,0.9259,Critical
TP-01551,Professional,Professional Services,Francistown,Partnership,2022-11-23,,Active,859,2022,798,6.99,4,29.6,1,2,,0,0,0,0.0673,Low
TP-01552,Free,Education,Gaborone,Organic Search,2024-10-15,,Active,167,2024,0,2.67,3,12.4,1,1,,0,0,1,0.7149,Critical
TP-01553,Free,Education,Gaborone,Event,2024-12-11,2025-01-10,Churned,30,2024,0,2.56,2,12.1,0,0,36.0,0,0,0,0.7782,Critical
TP-01554,Professional,Education,Gaborone,Event,2024-08-11,,Active,232,2024,798,6.12,4,28.4,0,2,44.0,0,1,0,0.0787,Low
TP-01555,Free,Professional Services,Serowe,Partnership,2024-01-14,2024-03-31,Churned,77,2024,0,0.24,2,0.8,0,0,22.0,0,0,0,0.95,Critical
TP-01556,Starter,Healthcare,Francistown,Organic Search,2021-04-05,2021-12-16,Churned,255,2021,245,3.2,2,9.7,1,0,,2,0,0,0.6436,High
TP-01557,Starter,Finance,Gaborone,Organic Search,2020-08-30,2020-12-04,Churned,96,2020,245,0.88,5,2.8,0,0,24.0,1,1,0,0.5394,High
TP-01558,Starter,Finance,Gaborone,Direct Sales,2023-07-29,,Active,611,2023,245,0.24,3,0.1,1,2,-23.0,0,0,0,0.6902,Critical
TP-01559,Free,Retail,Gaborone,Referral,2024-10-25,2024-11-24,Churned,30,2024,0,1.02,2,5.1,0,0,,0,0,0,0.95,Critical
TP-01560,Free,NGO,Palapye,Partnership,2022-12-30,2023-01-29,Churned,30,2022,0,1.09,3,6.0,0,2,,0,0,1,0.95,Critical
TP-01561,Starter,Finance,Gaborone,Organic Search,2020-10-03,2021-01-03,Churned,92,2020,245,1.76,1,8.0,1,2,48.0,0,1,0,0.6205,High
TP-01562,Starter,Retail,Gaborone,Event,2021-11-12,,Active,1235,2021,245,1.43,4,8.0,0,2,,1,0,0,0.7623,Critical
TP-01563,Free,Construction,Gaborone,Referral,2023-05-19,2023-06-18,Churned,30,2023,0,2.12,1,8.1,0,0,31.0,0,0,0,0.8397,Critical
TP-01564,Starter,Hospitality,Francistown,Event,2024-03-03,,Active,393,2024,245,3.17,2,9.6,0,1,47.0,0,1,1,0.6604,Critical
TP-01565,Professional,Hospitality,Gaborone,Event,2023-05-19,2024-06-19,Churned,397,2023,798,2.93,7,13.4,1,2,20.0,0,0,0,0.0995,Low
TP-01566,Free,Agriculture,Gaborone,Social Media,2024-08-30,2024-09-29,Churned,30,2024,0,3.79,1,22.7,0,0,,0,0,0,0.8945,Critical
TP-01567,Professional,Education,Gaborone,Event,2021-06-18,,Active,1382,2021,798,4.81,4,19.6,1,4,,0,0,0,0.1666,Low
TP-01568,Starter,Healthcare,Palapye,Partnership,2023-08-24,2024-01-08,Churned,137,2023,245,2.19,2,14.2,0,0,48.0,1,0,1,0.9024,Critical
TP-01569,Free,Construction,Francistown,Partnership,2023-04-29,,Active,702,2023,0,1.45,3,3.0,1,1,,0,0,0,0.8241,Critical
TP-01570,Free,Education,Gaborone,Event,2023-12-31,,Active,456,2023,0,2.11,2,5.7,1,2,,0,0,0,0.7423,Critical
TP-01571,Free,Education,Gaborone,Partnership,2021-11-10,2021-12-10,Churned,30,2021,0,1.82,0,7.6,0,1,,0,0,0,0.95,Critical
TP-01572,Free,NGO,Francistown,Direct Sales,2024-06-17,,Active,287,2024,0,1.23,2,4.9,0,0,53.0,0,0,1,0.95,Critical
TP-01573,Free,Professional Services,Francistown,Referral,2023-03-06,2023-04-05,Churned,30,2023,0,1.03,1,5.4,1,0,67.0,0,0,0,0.9426,Critical
TP-01574,Professional,Professional Services,Palapye,Partnership,2024-09-07,,Active,205,2024,798,4.72,5,18.5,1,1,,2,1,0,0.0518,Low
TP-01575,Starter,Finance,Palapye,Partnership,2024-06-15,2024-10-11,Churned,118,2024,245,2.99,3,18.4,0,1,,0,1,0,0.4388,Medium
TP-01576,Free,Agriculture,Gaborone,Referral,2023-10-07,2024-01-30,Churned,115,2023,0,0.75,1,1.5,0,0,13.0,0,0,0,0.9058,Critical
TP-01577,Starter,Logistics,Gaborone,Social Media,2023-10-04,2023-11-03,Churned,30,2023,245,4.0,4,14.9,1,0,,1,0,1,0.6299,High
TP-01578,Professional,Hospitality,Palapye,Organic Search,2022-02-28,,Active,1127,2022,798,9.26,4,47.4,1,1,,0,0,0,0.0509,Low
TP-01579,Starter,Professional Services,Francistown,Referral,2021-09-17,2021-10-17,Churned,30,2021,245,4.28,3,24.3,1,0,20.0,0,0,0,0.2317,Low
TP-01580,Professional,Construction,Francistown,Partnership,2021-03-30,,Active,1462,2021,798,2.28,8,14.5,1,3,52.0,0,1,0,0.02,Low
TP-01581,Free,Retail,Maun,Event,2022-01-24,2022-02-23,Churned,30,2022,0,2.32,3,8.5,1,0,-10.0,0,0,0,0.7369,Critical
TP-01582,Professional,Construction,Francistown,Direct Sales,2022-10-26,,Active,887,2022,798,4.3,8,22.8,1,1,,0,1,0,0.02,Low
TP-01583,Free,Hospitality,Gaborone,Organic Search,2020-08-26,2020-09-25,Churned,30,2020,0,1.77,2,8.5,0,0,,0,0,1,0.95,Critical
TP-01584,Starter,Retail,Gaborone,Event,2022-12-21,,Active,831,2022,245,3.53,2,14.7,1,3,,0,1,0,0.4049,Medium
TP-01585,Free,Education,Gaborone,Direct Sales,2023-04-09,2023-05-09,Churned,30,2023,0,2.05,1,9.1,0,1,29.0,0,0,1,0.95,Critical
TP-01586,Starter,Hospitality,Francistown,Partnership,2021-11-23,,Active,1224,2021,245,3.45,3,4.4,1,1,,0,1,0,0.2471,Low
TP-01587,Professional,Logistics,Serowe,Social Media,2022-02-02,,Active,1153,2022,798,4.0,5,20.0,1,1,,0,0,0,0.0959,Low
TP-01588,Free,Education,Francistown,Organic Search,2020-09-18,2020-10-18,Churned,30,2020,0,0.0,2,0.0,1,0,-3.0,0,0,0,0.95,Critical
TP-01589,Professional,Finance,Gaborone,Partnership,2023-09-03,,Active,575,2023,798,4.01,5,10.5,1,2,,1,1,0,0.02,Low
TP-01590,Enterprise,NGO,Serowe,Direct Sales,2024-08-27,,Active,216,2024,2299,4.97,7,23.1,1,3,,1,0,0,0.02,Low
TP-01591,Starter,Agriculture,Palapye,Event,2022-01-29,,Active,1157,2022,245,4.48,3,13.5,0,0,,0,0,0,0.2996,Medium
TP-01592,Free,Finance,Gaborone,Partnership,2024-10-22,2024-11-21,Churned,30,2024,0,1.49,3,4.0,0,1,2.0,0,0,0,0.8195,Critical
TP-01593,Free,Professional Services,Gaborone,Partnership,2022-02-25,2022-03-30,Churned,33,2022,0,0.61,1,2.6,0,0,,0,0,0,0.95,Critical
TP-01594,Professional,Construction,Gaborone,Referral,2024-10-07,,Active,175,2024,798,5.53,4,33.4,0,1,69.0,1,0,0,0.2657,Medium
TP-01595,Starter,Retail,Lobatse,Direct Sales,2021-04-14,,Active,1447,2021,245,4.25,5,11.5,1,2,46.0,0,0,0,0.1524,Low
TP-01596,Free,Construction,Francistown,Referral,2022-03-30,2022-04-29,Churned,30,2022,0,2.14,1,9.1,0,0,,0,0,0,0.8582,Critical
TP-01597,Enterprise,Hospitality,Maun,Partnership,2024-08-29,,Active,214,2024,2299,6.68,8,35.2,1,4,,0,1,0,0.02,Low
TP-01598,Starter,Hospitality,Palapye,Partnership,2023-11-02,,Active,515,2023,245,4.51,5,32.1,1,6,27.0,0,0,0,0.1907,Low
TP-01599,Professional,Finance,Maun,Direct Sales,2024-02-14,,Active,411,2024,798,6.65,4,30.1,1,2,,0,0,0,0.0405,Low
TP-01600,Professional,Retail,Francistown,Direct Sales,2020-12-19,,Active,1563,2020,798,4.3,6,13.1,1,3,,1,1,0,0.02,Low
TP-01601,Starter,NGO,Gaborone,Organic Search,2021-10-29,,Active,1249,2021,245,0.0,4,0.0,0,2,,0,0,0,0.6013,High
TP-01602,Free,Retail,Palapye,Referral,2023-02-05,2023-03-10,Churned,33,2023,0,0.2,1,0.6,0,0,40.0,0,0,0,0.95,Critical
TP-01603,Starter,Agriculture,Gaborone,Organic Search,2021-01-26,2021-06-22,Churned,147,2021,245,3.31,3,13.7,0,2,,0,0,1,0.594,High
TP-01604,Enterprise,Retail,Gaborone,Organic Search,2022-07-09,,Active,996,2022,2299,4.53,8,23.0,1,1,,0,1,0,0.02,Low
TP-01605,Starter,Education,Gaborone,Direct Sales,2024-10-02,2024-11-01,Churned,30,2024,245,3.94,5,17.1,1,2,,2,1,0,0.2414,Low
TP-01606,Professional,Construction,Francistown,Social Media,2020-07-05,2020-11-19,Churned,137,2020,798,1.61,6,5.1,0,1,55.0,1,0,0,0.5144,High
TP-01607,Free,Logistics,Palapye,Event,2022-09-04,2022-10-27,Churned,53,2022,0,1.09,1,4.7,0,0,32.0,0,0,0,0.95,Critical
TP-01608,Professional,Logistics,Maun,Direct Sales,2022-07-28,,Active,977,2022,798,4.22,5,24.0,0,0,,1,0,0,0.176,Low
TP-01609,Free,Healthcare,Gaborone,Partnership,2024-03-13,2024-04-27,Churned,45,2024,0,1.22,2,4.6,0,0,8.0,0,0,0,0.95,Critical
TP-01610,Enterprise,Education,Gaborone,Referral,2021-07-20,,Active,1350,2021,2299,4.68,9,20.9,1,9,,0,1,0,0.02,Low
TP-01611,Free,Retail,Gaborone,Referral,2024-03-20,2024-04-19,Churned,30,2024,0,1.87,1,6.6,1,0,,0,0,1,0.95,Critical
TP-01612,Starter,Education,Gaborone,Direct Sales,2023-06-24,2023-10-24,Churned,122,2023,245,1.22,1,6.0,0,1,77.0,1,1,0,0.8733,Critical
TP-01613,Starter,Healthcare,Gaborone,Partnership,2020-09-09,2020-10-09,Churned,30,2020,245,5.63,2,26.2,0,3,-3.0,1,0,1,0.8719,Critical
TP-01614,Professional,Agriculture,Gaborone,Organic Search,2021-09-28,,Active,1280,2021,798,1.63,6,9.2,1,1,,1,0,0,0.3748,Medium
TP-01615,Starter,Hospitality,Palapye,Event,2024-11-06,,Active,145,2024,245,1.82,5,11.9,0,3,21.0,0,0,1,0.7187,Critical
TP-01616,Professional,NGO,Francistown,Referral,2020-12-27,,Active,1555,2020,798,5.01,5,25.3,1,4,36.0,0,0,0,0.02,Low
TP-01617,Starter,Education,Maun,Direct Sales,2024-10-24,2024-12-15,Churned,52,2024,245,0.87,3,3.7,0,1,,0,1,0,0.5976,High
TP-01618,Professional,Finance,Gaborone,Event,2022-03-15,,Active,1112,2022,798,3.69,2,12.3,1,2,13.0,0,0,0,0.2977,Medium
TP-01619,Professional,Logistics,Serowe,Partnership,2023-06-21,,Active,649,2023,798,5.91,5,26.6,0,0,0.0,0,0,0,0.094,Low
TP-01620,Starter,Logistics,Gaborone,Direct Sales,2023-04-28,2023-05-28,Churned,30,2023,245,3.84,5,19.4,0,1,-21.0,1,0,0,0.5785,High
TP-01621,Starter,Professional Services,Maun,Referral,2021-06-05,2021-09-27,Churned,114,2021,245,1.38,3,9.6,1,0,42.0,1,0,1,0.7663,Critical
TP-01622,Professional,Finance,Lobatse,Organic Search,2024-04-07,,Active,358,2024,798,7.68,4,23.9,1,0,,0,0,0,0.1205,Low
TP-01623,Professional,Hospitality,Gaborone,Partnership,2021-03-12,,Active,1480,2021,798,1.85,5,8.1,1,3,6.0,0,0,0,0.2706,Medium
TP-01624,Professional,Healthcare,Gaborone,Partnership,2023-10-31,,Active,517,2023,798,3.21,5,13.1,1,2,,0,0,0,0.0937,Low
TP-01625,Free,Retail,Palapye,Organic Search,2023-10-23,2023-11-22,Churned,30,2023,0,0.29,2,1.1,0,0,14.0,0,0,0,0.95,Critical
TP-01626,Free,Healthcare,Francistown,Social Media,2023-10-24,2024-01-14,Churned,82,2023,0,3.57,2,2.0,0,0,,0,0,0,0.876,Critical
TP-01627,Starter,Healthcare,Gaborone,Event,2023-06-23,,Active,647,2023,245,4.63,4,13.9,0,2,,0,0,1,0.4701,High
TP-01628,Free,Finance,Gaborone,Direct Sales,2023-02-04,2023-06-07,Churned,123,2023,0,1.32,2,8.1,1,0,,0,0,0,0.9155,Critical
TP-01629,Starter,Healthcare,Gaborone,Organic Search,2023-11-10,2024-02-16,Churned,98,2023,245,2.82,2,16.6,1,0,,0,0,0,0.4914,High
TP-01630,Starter,Agriculture,Francistown,Event,2021-04-12,,Active,1449,2021,245,0.0,3,0.0,0,3,39.0,1,0,0,0.7721,Critical
TP-01631,Free,Finance,Gaborone,Partnership,2020-06-02,2020-07-02,Churned,30,2020,0,1.91,2,7.0,0,1,6.0,0,0,0,0.95,Critical
TP-01632,Free,Education,Serowe,Direct Sales,2022-07-21,2023-01-17,Churned,180,2022,0,2.73,0,10.0,0,0,43.0,0,0,0,0.863,Critical
TP-01633,Starter,Hospitality,Gaborone,Partnership,2021-05-27,,Active,1404,2021,245,3.18,3,6.4,0,1,19.0,0,0,0,0.5166,High
TP-01634,Free,Education,Serowe,Partnership,2022-01-24,2022-02-23,Churned,30,2022,0,2.89,1,17.0,1,1,41.0,0,0,0,0.7339,Critical
TP-01635,Professional,Healthcare,Serowe,Referral,2021-07-04,,Active,1366,2021,798,3.54,8,12.9,1,1,,0,0,0,0.1325,Low
TP-01636,Starter,Education,Gaborone,Social Media,2024-06-19,2024-10-29,Churned,132,2024,245,5.32,2,20.8,0,1,42.0,0,0,0,0.5046,High
TP-01637,Starter,Agriculture,Lobatse,Referral,2024-04-23,2024-05-23,Churned,30,2024,245,1.68,4,11.4,1,1,23.0,0,0,0,0.5804,High
TP-01638,Starter,Agriculture,Gaborone,Organic Search,2024-01-14,2024-05-09,Churned,116,2024,245,3.09,5,16.8,0,1,10.0,2,0,0,0.6017,High
TP-01639,Starter,Logistics,Serowe,Social Media,2021-11-18,,Active,1229,2021,245,5.41,3,10.8,1,3,32.0,0,0,1,0.3584,Medium
TP-01640,Enterprise,Professional Services,Palapye,Partnership,2023-02-17,,Active,773,2023,2299,3.06,7,10.0,1,3,17.0,0,0,0,0.02,Low
