date,day_of_week,shift,department,patients_arrived,staff_on_duty,wait_time_min
2025-10-21,Tuesday,Morning (7am-3pm),Maternity,13,3,15.9
2025-10-21,Tuesday,Afternoon (3pm-11pm),Maternity,13,4,22.3
2025-10-21,Tuesday,Night (11pm-7am),Maternity,10,2,27.1
2025-10-21,Tuesday,Morning (7am-3pm),Pediatrics,27,5,16.9
2025-10-21,Tuesday,Afternoon (3pm-11pm),Pediatrics,33,6,17.9
2025-10-21,Tuesday,Night (11pm-7am),Pediatrics,13,3,17.7
2025-10-21,Tuesday,Morning (7am-3pm),ICU,7,4,5.0
2025-10-21,Tuesday,Afternoon (3pm-11pm),ICU,6,3,5.0
2025-10-21,Tuesday,Night (11pm-7am),ICU,6,3,5.0
2025-10-22,Wednesday,Morning (7am-3pm),Emergency,42,6,26.4
2025-10-22,Wednesday,Afternoon (3pm-11pm),Emergency,54,9,28.6
2025-10-22,Wednesday,Night (11pm-7am),Emergency,36,7,5.0
2025-10-22,Wednesday,Morning (7am-3pm),Outpatient,70,18,5.0
2025-10-22,Wednesday,Afternoon (3pm-11pm),Outpatient,52,12,23.4
2025-10-22,Wednesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-10-22,Wednesday,Morning (7am-3pm),Surgery,8,1,22.9
2025-10-22,Wednesday,Afternoon (3pm-11pm),Surgery,4,1,10.1
2025-10-22,Wednesday,Night (11pm-7am),Surgery,2,1,12.4
2025-10-22,Wednesday,Morning (7am-3pm),Maternity,14,2,23.4
2025-10-22,Wednesday,Afternoon (3pm-11pm),Maternity,18,3,13.6
2025-10-22,Wednesday,Night (11pm-7am),Maternity,12,4,5.5
2025-10-22,Wednesday,Morning (7am-3pm),Pediatrics,31,7,12.4
2025-10-22,Wednesday,Afternoon (3pm-11pm),Pediatrics,28,6,22.5
2025-10-22,Wednesday,Night (11pm-7am),Pediatrics,9,1,18.6
2025-10-22,Wednesday,Morning (7am-3pm),ICU,7,3,5.0
2025-10-22,Wednesday,Afternoon (3pm-11pm),ICU,7,3,5.0
2025-10-22,Wednesday,Night (11pm-7am),ICU,8,4,5.0
2025-10-23,Thursday,Morning (7am-3pm),Emergency,41,6,9.4
2025-10-23,Thursday,Afternoon (3pm-11pm),Emergency,54,9,31.9
2025-10-23,Thursday,Night (11pm-7am),Emergency,35,5,13.3
2025-10-23,Thursday,Morning (7am-3pm),Outpatient,89,22,12.0
2025-10-23,Thursday,Afternoon (3pm-11pm),Outpatient,61,14,15.8
2025-10-23,Thursday,Night (11pm-7am),Outpatient,0,1,5.0
2025-10-23,Thursday,Morning (7am-3pm),Surgery,9,3,15.3
2025-10-23,Thursday,Afternoon (3pm-11pm),Surgery,6,2,20.3
2025-10-23,Thursday,Night (11pm-7am),Surgery,1,1,5.0
2025-10-23,Thursday,Morning (7am-3pm),Maternity,14,3,19.5
2025-10-23,Thursday,Afternoon (3pm-11pm),Maternity,17,5,11.3
2025-10-23,Thursday,Night (11pm-7am),Maternity,7,2,5.0
2025-10-23,Thursday,Morning (7am-3pm),Pediatrics,28,5,19.7
2025-10-23,Thursday,Afternoon (3pm-11pm),Pediatrics,29,6,8.6
2025-10-23,Thursday,Night (11pm-7am),Pediatrics,13,2,6.2
2025-10-23,Thursday,Morning (7am-3pm),ICU,5,1,21.0
2025-10-23,Thursday,Afternoon (3pm-11pm),ICU,7,4,5.1
2025-10-23,Thursday,Night (11pm-7am),ICU,8,5,5.0
2025-10-24,Friday,Morning (7am-3pm),Emergency,24,4,12.6
2025-10-24,Friday,Afternoon (3pm-11pm),Emergency,51,9,9.6
2025-10-24,Friday,Night (11pm-7am),Emergency,42,7,17.8
2025-10-24,Friday,Morning (7am-3pm),Outpatient,50,11,9.2
2025-10-24,Friday,Afternoon (3pm-11pm),Outpatient,68,17,5.0
2025-10-24,Friday,Night (11pm-7am),Outpatient,0,1,5.0
2025-10-24,Friday,Morning (7am-3pm),Surgery,9,3,6.6
2025-10-24,Friday,Afternoon (3pm-11pm),Surgery,5,2,5.0
2025-10-24,Friday,Night (11pm-7am),Surgery,1,1,5.0
2025-10-24,Friday,Morning (7am-3pm),Maternity,10,1,32.0
2025-10-24,Friday,Afternoon (3pm-11pm),Maternity,16,5,21.6
2025-10-24,Friday,Night (11pm-7am),Maternity,10,3,17.9
2025-10-24,Friday,Morning (7am-3pm),Pediatrics,26,5,8.2
2025-10-24,Friday,Afternoon (3pm-11pm),Pediatrics,25,5,14.7
2025-10-24,Friday,Night (11pm-7am),Pediatrics,18,2,31.9
2025-10-24,Friday,Morning (7am-3pm),ICU,7,4,8.3
2025-10-24,Friday,Afternoon (3pm-11pm),ICU,7,4,5.0
2025-10-24,Friday,Night (11pm-7am),ICU,9,5,5.0
2025-10-25,Saturday,Morning (7am-3pm),Emergency,40,5,15.3
2025-10-25,Saturday,Afternoon (3pm-11pm),Emergency,69,10,11.5
2025-10-25,Saturday,Night (11pm-7am),Emergency,30,4,25.7
2025-10-25,Saturday,Morning (7am-3pm),Outpatient,32,7,25.3
2025-10-25,Saturday,Afternoon (3pm-11pm),Outpatient,24,6,14.3
2025-10-25,Saturday,Night (11pm-7am),Outpatient,0,1,5.0
2025-10-25,Saturday,Morning (7am-3pm),Surgery,8,1,33.4
2025-10-25,Saturday,Afternoon (3pm-11pm),Surgery,6,3,13.1
2025-10-25,Saturday,Night (11pm-7am),Surgery,2,1,20.2
2025-10-25,Saturday,Morning (7am-3pm),Maternity,10,3,23.0
2025-10-25,Saturday,Afternoon (3pm-11pm),Maternity,14,4,5.0
2025-10-25,Saturday,Night (11pm-7am),Maternity,9,1,25.0
2025-10-25,Saturday,Morning (7am-3pm),Pediatrics,30,6,5.0
2025-10-25,Saturday,Afternoon (3pm-11pm),Pediatrics,27,5,18.7
2025-10-25,Saturday,Night (11pm-7am),Pediatrics,16,2,30.7
2025-10-25,Saturday,Morning (7am-3pm),ICU,5,1,21.9
2025-10-25,Saturday,Afternoon (3pm-11pm),ICU,9,5,15.9
2025-10-25,Saturday,Night (11pm-7am),ICU,6,2,5.0
2025-10-26,Sunday,Morning (7am-3pm),Emergency,60,9,17.7
2025-10-26,Sunday,Afternoon (3pm-11pm),Emergency,72,13,19.7
2025-10-26,Sunday,Night (11pm-7am),Emergency,40,7,13.5
2025-10-26,Sunday,Morning (7am-3pm),Outpatient,34,9,5.0
2025-10-26,Sunday,Afternoon (3pm-11pm),Outpatient,25,6,15.7
2025-10-26,Sunday,Night (11pm-7am),Outpatient,0,1,5.0
2025-10-26,Sunday,Morning (7am-3pm),Surgery,7,1,19.6
2025-10-26,Sunday,Afternoon (3pm-11pm),Surgery,5,1,5.0
2025-10-26,Sunday,Night (11pm-7am),Surgery,1,1,5.0
2025-10-26,Sunday,Morning (7am-3pm),Maternity,9,1,32.0
2025-10-26,Sunday,Afternoon (3pm-11pm),Maternity,17,3,23.6
2025-10-26,Sunday,Night (11pm-7am),Maternity,7,2,5.0
2025-10-26,Sunday,Morning (7am-3pm),Pediatrics,24,5,14.0
2025-10-26,Sunday,Afternoon (3pm-11pm),Pediatrics,23,3,17.6
2025-10-26,Sunday,Night (11pm-7am),Pediatrics,15,3,18.0
2025-10-26,Sunday,Morning (7am-3pm),ICU,7,2,10.6
2025-10-26,Sunday,Afternoon (3pm-11pm),ICU,9,3,11.5
2025-10-26,Sunday,Night (11pm-7am),ICU,7,3,9.9
2025-10-27,Monday,Morning (7am-3pm),Emergency,55,10,20.0
2025-10-27,Monday,Afternoon (3pm-11pm),Emergency,61,10,30.8
2025-10-27,Monday,Night (11pm-7am),Emergency,32,4,23.7
2025-10-27,Monday,Morning (7am-3pm),Outpatient,77,19,5.0
2025-10-27,Monday,Afternoon (3pm-11pm),Outpatient,46,11,19.0
2025-10-27,Monday,Night (11pm-7am),Outpatient,0,1,5.0
2025-10-27,Monday,Morning (7am-3pm),Surgery,9,2,21.1
2025-10-27,Monday,Afternoon (3pm-11pm),Surgery,5,1,19.0
2025-10-27,Monday,Night (11pm-7am),Surgery,1,1,5.0
2025-10-27,Monday,Morning (7am-3pm),Maternity,14,3,28.5
2025-10-27,Monday,Afternoon (3pm-11pm),Maternity,15,3,22.0
2025-10-27,Monday,Night (11pm-7am),Maternity,9,2,5.0
2025-10-27,Monday,Morning (7am-3pm),Pediatrics,30,7,16.8
2025-10-27,Monday,Afternoon (3pm-11pm),Pediatrics,22,3,19.3
2025-10-27,Monday,Night (11pm-7am),Pediatrics,16,2,16.9
2025-10-27,Monday,Morning (7am-3pm),ICU,8,4,5.0
2025-10-27,Monday,Afternoon (3pm-11pm),ICU,6,4,5.0
2025-10-27,Monday,Night (11pm-7am),ICU,10,6,5.0
2025-10-28,Tuesday,Morning (7am-3pm),Emergency,58,8,18.8
2025-10-28,Tuesday,Afternoon (3pm-11pm),Emergency,46,6,28.1
2025-10-28,Tuesday,Night (11pm-7am),Emergency,26,4,11.2
2025-10-28,Tuesday,Morning (7am-3pm),Outpatient,92,22,13.3
2025-10-28,Tuesday,Afternoon (3pm-11pm),Outpatient,60,14,21.4
2025-10-28,Tuesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-10-28,Tuesday,Morning (7am-3pm),Surgery,10,3,5.0
2025-10-28,Tuesday,Afternoon (3pm-11pm),Surgery,6,2,8.7
2025-10-28,Tuesday,Night (11pm-7am),Surgery,1,1,5.0
2025-10-28,Tuesday,Morning (7am-3pm),Maternity,9,3,7.2
2025-10-28,Tuesday,Afternoon (3pm-11pm),Maternity,16,3,8.1
2025-10-28,Tuesday,Night (11pm-7am),Maternity,12,4,15.7
2025-10-28,Tuesday,Morning (7am-3pm),Pediatrics,28,4,5.0
2025-10-28,Tuesday,Afternoon (3pm-11pm),Pediatrics,23,3,27.6
2025-10-28,Tuesday,Night (11pm-7am),Pediatrics,18,2,28.2
2025-10-28,Tuesday,Morning (7am-3pm),ICU,7,4,5.0
2025-10-28,Tuesday,Afternoon (3pm-11pm),ICU,5,2,5.0
2025-10-28,Tuesday,Night (11pm-7am),ICU,8,4,5.0
2025-10-29,Wednesday,Morning (7am-3pm),Emergency,50,9,31.5
2025-10-29,Wednesday,Afternoon (3pm-11pm),Emergency,43,8,18.6
2025-10-29,Wednesday,Night (11pm-7am),Emergency,45,7,26.6
2025-10-29,Wednesday,Morning (7am-3pm),Outpatient,70,17,11.1
2025-10-29,Wednesday,Afternoon (3pm-11pm),Outpatient,56,15,5.0
2025-10-29,Wednesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-10-29,Wednesday,Morning (7am-3pm),Surgery,7,1,16.0
2025-10-29,Wednesday,Afternoon (3pm-11pm),Surgery,4,1,10.4
2025-10-29,Wednesday,Night (11pm-7am),Surgery,2,1,5.0
2025-10-29,Wednesday,Morning (7am-3pm),Maternity,11,2,17.0
2025-10-29,Wednesday,Afternoon (3pm-11pm),Maternity,16,3,25.1
2025-10-29,Wednesday,Night (11pm-7am),Maternity,7,1,15.9
2025-10-29,Wednesday,Morning (7am-3pm),Pediatrics,33,5,19.1
2025-10-29,Wednesday,Afternoon (3pm-11pm),Pediatrics,21,5,5.0
2025-10-29,Wednesday,Night (11pm-7am),Pediatrics,17,4,5.0
2025-10-29,Wednesday,Morning (7am-3pm),ICU,8,4,5.0
2025-10-29,Wednesday,Afternoon (3pm-11pm),ICU,6,2,8.8
2025-10-29,Wednesday,Night (11pm-7am),ICU,9,4,9.6
2025-10-30,Thursday,Morning (7am-3pm),Emergency,32,5,19.1
2025-10-30,Thursday,Afternoon (3pm-11pm),Emergency,51,9,5.3
2025-10-30,Thursday,Night (11pm-7am),Emergency,39,6,14.3
2025-10-30,Thursday,Morning (7am-3pm),Outpatient,88,21,5.0
2025-10-30,Thursday,Afternoon (3pm-11pm),Outpatient,67,15,28.8
2025-10-30,Thursday,Night (11pm-7am),Outpatient,0,1,8.3
2025-10-30,Thursday,Morning (7am-3pm),Surgery,8,1,23.2
2025-10-30,Thursday,Afternoon (3pm-11pm),Surgery,5,1,27.2
2025-10-30,Thursday,Night (11pm-7am),Surgery,2,1,10.4
2025-10-30,Thursday,Morning (7am-3pm),Maternity,13,4,10.9
2025-10-30,Thursday,Afternoon (3pm-11pm),Maternity,13,3,11.9
2025-10-30,Thursday,Night (11pm-7am),Maternity,7,1,27.3
2025-10-30,Thursday,Morning (7am-3pm),Pediatrics,29,4,24.5
2025-10-30,Thursday,Afternoon (3pm-11pm),Pediatrics,27,5,7.9
2025-10-30,Thursday,Night (11pm-7am),Pediatrics,13,3,16.9
2025-10-30,Thursday,Morning (7am-3pm),ICU,8,5,5.0
2025-10-30,Thursday,Afternoon (3pm-11pm),ICU,7,3,5.0
2025-10-30,Thursday,Night (11pm-7am),ICU,6,3,8.7
2025-10-31,Friday,Morning (7am-3pm),Emergency,47,7,25.6
2025-10-31,Friday,Afternoon (3pm-11pm),Emergency,50,7,26.2
2025-10-31,Friday,Night (11pm-7am),Emergency,37,5,27.5
2025-10-31,Friday,Morning (7am-3pm),Outpatient,74,19,8.5
2025-10-31,Friday,Afternoon (3pm-11pm),Outpatient,54,14,32.6
2025-10-31,Friday,Night (11pm-7am),Outpatient,0,1,5.0
2025-10-31,Friday,Morning (7am-3pm),Surgery,8,2,15.4
2025-10-31,Friday,Afternoon (3pm-11pm),Surgery,5,1,11.1
2025-10-31,Friday,Night (11pm-7am),Surgery,2,1,15.4
2025-10-31,Friday,Morning (7am-3pm),Maternity,9,1,7.9
2025-10-31,Friday,Afternoon (3pm-11pm),Maternity,13,2,26.6
2025-10-31,Friday,Night (11pm-7am),Maternity,9,1,26.1
2025-10-31,Friday,Morning (7am-3pm),Pediatrics,25,4,24.1
2025-10-31,Friday,Afternoon (3pm-11pm),Pediatrics,33,5,13.9
2025-10-31,Friday,Night (11pm-7am),Pediatrics,18,4,13.9
2025-10-31,Friday,Morning (7am-3pm),ICU,7,3,17.9
2025-10-31,Friday,Afternoon (3pm-11pm),ICU,10,6,5.0
2025-10-31,Friday,Night (11pm-7am),ICU,6,4,5.0
2025-11-01,Saturday,Morning (7am-3pm),Emergency,65,11,13.0
2025-11-01,Saturday,Afternoon (3pm-11pm),Emergency,80,12,25.9
2025-11-01,Saturday,Night (11pm-7am),Emergency,50,8,26.5
2025-11-01,Saturday,Morning (7am-3pm),Outpatient,38,8,16.0
2025-11-01,Saturday,Afternoon (3pm-11pm),Outpatient,22,4,17.7
2025-11-01,Saturday,Night (11pm-7am),Outpatient,0,1,5.0
2025-11-01,Saturday,Morning (7am-3pm),Surgery,8,2,30.5
2025-11-01,Saturday,Afternoon (3pm-11pm),Surgery,6,2,12.2
2025-11-01,Saturday,Night (11pm-7am),Surgery,1,1,5.0
2025-11-01,Saturday,Morning (7am-3pm),Maternity,10,3,15.7
2025-11-01,Saturday,Afternoon (3pm-11pm),Maternity,10,3,5.0
2025-11-01,Saturday,Night (11pm-7am),Maternity,9,2,17.0
2025-11-01,Saturday,Morning (7am-3pm),Pediatrics,27,5,21.8
2025-11-01,Saturday,Afternoon (3pm-11pm),Pediatrics,23,4,22.9
2025-11-01,Saturday,Night (11pm-7am),Pediatrics,15,4,8.8
2025-11-01,Saturday,Morning (7am-3pm),ICU,9,4,5.0
2025-11-01,Saturday,Afternoon (3pm-11pm),ICU,8,5,5.0
2025-11-01,Saturday,Night (11pm-7am),ICU,9,4,5.2
2025-11-02,Sunday,Morning (7am-3pm),Emergency,65,9,29.8
2025-11-02,Sunday,Afternoon (3pm-11pm),Emergency,76,13,22.9
2025-11-02,Sunday,Night (11pm-7am),Emergency,47,8,17.4
2025-11-02,Sunday,Morning (7am-3pm),Outpatient,32,8,8.6
2025-11-02,Sunday,Afternoon (3pm-11pm),Outpatient,22,4,11.6
2025-11-02,Sunday,Night (11pm-7am),Outpatient,0,1,5.0
2025-11-02,Sunday,Morning (7am-3pm),Surgery,8,2,26.4
2025-11-02,Sunday,Afternoon (3pm-11pm),Surgery,5,1,14.2
2025-11-02,Sunday,Night (11pm-7am),Surgery,2,1,5.0
2025-11-02,Sunday,Morning (7am-3pm),Maternity,11,1,27.3
2025-11-02,Sunday,Afternoon (3pm-11pm),Maternity,16,5,15.2
2025-11-02,Sunday,Night (11pm-7am),Maternity,10,3,5.0
2025-11-02,Sunday,Morning (7am-3pm),Pediatrics,28,4,15.3
2025-11-02,Sunday,Afternoon (3pm-11pm),Pediatrics,19,2,29.1
2025-11-02,Sunday,Night (11pm-7am),Pediatrics,18,3,20.4
2025-11-02,Sunday,Morning (7am-3pm),ICU,8,5,5.0
2025-11-02,Sunday,Afternoon (3pm-11pm),ICU,7,3,14.0
2025-11-02,Sunday,Night (11pm-7am),ICU,9,4,5.0
2025-11-03,Monday,Morning (7am-3pm),Emergency,57,9,16.6
2025-11-03,Monday,Afternoon (3pm-11pm),Emergency,44,7,18.0
2025-11-03,Monday,Night (11pm-7am),Emergency,35,5,23.4
2025-11-03,Monday,Morning (7am-3pm),Outpatient,62,15,15.4
2025-11-03,Monday,Afternoon (3pm-11pm),Outpatient,63,15,18.1
2025-11-03,Monday,Night (11pm-7am),Outpatient,0,1,5.0
2025-11-03,Monday,Morning (7am-3pm),Surgery,7,1,30.5
2025-11-03,Monday,Afternoon (3pm-11pm),Surgery,4,1,10.8
2025-11-03,Monday,Night (11pm-7am),Surgery,2,1,5.0
2025-11-03,Monday,Morning (7am-3pm),Maternity,8,3,5.0
2025-11-03,Monday,Afternoon (3pm-11pm),Maternity,15,4,5.2
2025-11-03,Monday,Night (11pm-7am),Maternity,9,3,5.7
2025-11-03,Monday,Morning (7am-3pm),Pediatrics,28,4,24.6
2025-11-03,Monday,Afternoon (3pm-11pm),Pediatrics,21,4,14.9
2025-11-03,Monday,Night (11pm-7am),Pediatrics,10,1,39.5
2025-11-03,Monday,Morning (7am-3pm),ICU,8,3,10.8
2025-11-03,Monday,Afternoon (3pm-11pm),ICU,9,5,5.0
2025-11-03,Monday,Night (11pm-7am),ICU,6,4,5.0
2025-11-04,Tuesday,Morning (7am-3pm),Emergency,51,9,6.6
2025-11-04,Tuesday,Afternoon (3pm-11pm),Emergency,55,9,14.4
2025-11-04,Tuesday,Night (11pm-7am),Emergency,37,5,20.2
2025-11-04,Tuesday,Morning (7am-3pm),Outpatient,92,23,7.8
2025-11-04,Tuesday,Afternoon (3pm-11pm),Outpatient,58,14,8.3
2025-11-04,Tuesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-11-04,Tuesday,Morning (7am-3pm),Surgery,8,3,14.0
2025-11-04,Tuesday,Afternoon (3pm-11pm),Surgery,6,3,5.0
2025-11-04,Tuesday,Night (11pm-7am),Surgery,2,1,10.5
2025-11-04,Tuesday,Morning (7am-3pm),Maternity,13,3,34.8
2025-11-04,Tuesday,Afternoon (3pm-11pm),Maternity,13,2,6.5
2025-11-04,Tuesday,Night (11pm-7am),Maternity,11,2,17.6
2025-11-04,Tuesday,Morning (7am-3pm),Pediatrics,32,7,14.7
2025-11-04,Tuesday,Afternoon (3pm-11pm),Pediatrics,23,3,22.8
2025-11-04,Tuesday,Night (11pm-7am),Pediatrics,15,3,13.7
2025-11-04,Tuesday,Morning (7am-3pm),ICU,7,2,5.0
2025-11-04,Tuesday,Afternoon (3pm-11pm),ICU,8,3,5.4
2025-11-04,Tuesday,Night (11pm-7am),ICU,8,3,14.8
2025-11-05,Wednesday,Morning (7am-3pm),Emergency,51,8,29.6
2025-11-05,Wednesday,Afternoon (3pm-11pm),Emergency,62,9,18.3
2025-11-05,Wednesday,Night (11pm-7am),Emergency,40,7,6.1
2025-11-05,Wednesday,Morning (7am-3pm),Outpatient,80,19,23.0
2025-11-05,Wednesday,Afternoon (3pm-11pm),Outpatient,66,17,5.0
2025-11-05,Wednesday,Night (11pm-7am),Outpatient,0,1,5.1
2025-11-05,Wednesday,Morning (7am-3pm),Surgery,8,1,35.8
2025-11-05,Wednesday,Afternoon (3pm-11pm),Surgery,6,1,17.4
2025-11-05,Wednesday,Night (11pm-7am),Surgery,2,1,5.0
2025-11-05,Wednesday,Morning (7am-3pm),Maternity,10,2,22.9
2025-11-05,Wednesday,Afternoon (3pm-11pm),Maternity,14,3,10.6
2025-11-05,Wednesday,Night (11pm-7am),Maternity,11,3,10.0
2025-11-05,Wednesday,Morning (7am-3pm),Pediatrics,30,6,18.9
2025-11-05,Wednesday,Afternoon (3pm-11pm),Pediatrics,26,4,22.2
2025-11-05,Wednesday,Night (11pm-7am),Pediatrics,12,2,18.2
2025-11-05,Wednesday,Morning (7am-3pm),ICU,7,3,6.2
2025-11-05,Wednesday,Afternoon (3pm-11pm),ICU,6,3,6.3
2025-11-05,Wednesday,Night (11pm-7am),ICU,7,3,5.0
2025-11-06,Thursday,Morning (7am-3pm),Emergency,46,7,27.8
2025-11-06,Thursday,Afternoon (3pm-11pm),Emergency,56,9,21.5
2025-11-06,Thursday,Night (11pm-7am),Emergency,39,5,20.5
2025-11-06,Thursday,Morning (7am-3pm),Outpatient,93,22,12.6
2025-11-06,Thursday,Afternoon (3pm-11pm),Outpatient,51,13,17.7
2025-11-06,Thursday,Night (11pm-7am),Outpatient,0,1,5.0
2025-11-06,Thursday,Morning (7am-3pm),Surgery,6,3,5.0
2025-11-06,Thursday,Afternoon (3pm-11pm),Surgery,8,1,14.0
2025-11-06,Thursday,Night (11pm-7am),Surgery,1,1,7.0
2025-11-06,Thursday,Morning (7am-3pm),Maternity,7,1,7.3
2025-11-06,Thursday,Afternoon (3pm-11pm),Maternity,15,3,23.4
2025-11-06,Thursday,Night (11pm-7am),Maternity,9,3,21.4
2025-11-06,Thursday,Morning (7am-3pm),Pediatrics,23,5,6.3
2025-11-06,Thursday,Afternoon (3pm-11pm),Pediatrics,28,6,11.4
2025-11-06,Thursday,Night (11pm-7am),Pediatrics,13,2,14.6
2025-11-06,Thursday,Morning (7am-3pm),ICU,7,3,6.7
2025-11-06,Thursday,Afternoon (3pm-11pm),ICU,8,4,9.8
2025-11-06,Thursday,Night (11pm-7am),ICU,8,3,27.0
2025-11-07,Friday,Morning (7am-3pm),Emergency,46,6,24.5
2025-11-07,Friday,Afternoon (3pm-11pm),Emergency,53,7,22.7
2025-11-07,Friday,Night (11pm-7am),Emergency,29,3,37.1
2025-11-07,Friday,Morning (7am-3pm),Outpatient,74,17,23.6
2025-11-07,Friday,Afternoon (3pm-11pm),Outpatient,54,13,5.0
2025-11-07,Friday,Night (11pm-7am),Outpatient,0,1,5.0
2025-11-07,Friday,Morning (7am-3pm),Surgery,6,3,6.1
2025-11-07,Friday,Afternoon (3pm-11pm),Surgery,5,2,20.7
2025-11-07,Friday,Night (11pm-7am),Surgery,2,1,7.5
2025-11-07,Friday,Morning (7am-3pm),Maternity,12,3,9.2
2025-11-07,Friday,Afternoon (3pm-11pm),Maternity,14,3,21.1
2025-11-07,Friday,Night (11pm-7am),Maternity,10,3,11.1
2025-11-07,Friday,Morning (7am-3pm),Pediatrics,32,7,8.5
2025-11-07,Friday,Afternoon (3pm-11pm),Pediatrics,27,5,23.5
2025-11-07,Friday,Night (11pm-7am),Pediatrics,14,1,33.0
2025-11-07,Friday,Morning (7am-3pm),ICU,6,4,5.0
2025-11-07,Friday,Afternoon (3pm-11pm),ICU,7,3,5.0
2025-11-07,Friday,Night (11pm-7am),ICU,7,2,8.7
2025-11-08,Saturday,Morning (7am-3pm),Emergency,50,8,24.6
2025-11-08,Saturday,Afternoon (3pm-11pm),Emergency,63,10,13.9
2025-11-08,Saturday,Night (11pm-7am),Emergency,44,6,23.7
2025-11-08,Saturday,Morning (7am-3pm),Outpatient,35,9,17.2
2025-11-08,Saturday,Afternoon (3pm-11pm),Outpatient,18,5,5.0
2025-11-08,Saturday,Night (11pm-7am),Outpatient,0,1,5.0
2025-11-08,Saturday,Morning (7am-3pm),Surgery,9,2,13.1
2025-11-08,Saturday,Afternoon (3pm-11pm),Surgery,5,2,5.0
2025-11-08,Saturday,Night (11pm-7am),Surgery,1,1,6.1
2025-11-08,Saturday,Morning (7am-3pm),Maternity,13,3,15.7
2025-11-08,Saturday,Afternoon (3pm-11pm),Maternity,16,3,24.7
2025-11-08,Saturday,Night (11pm-7am),Maternity,7,2,14.4
2025-11-08,Saturday,Morning (7am-3pm),Pediatrics,25,4,18.0
2025-11-08,Saturday,Afternoon (3pm-11pm),Pediatrics,23,4,7.2
2025-11-08,Saturday,Night (11pm-7am),Pediatrics,13,3,18.5
2025-11-08,Saturday,Morning (7am-3pm),ICU,9,5,10.7
2025-11-08,Saturday,Afternoon (3pm-11pm),ICU,7,4,5.0
2025-11-08,Saturday,Night (11pm-7am),ICU,8,3,5.0
2025-11-09,Sunday,Morning (7am-3pm),Emergency,51,8,14.1
2025-11-09,Sunday,Afternoon (3pm-11pm),Emergency,75,11,31.3
2025-11-09,Sunday,Night (11pm-7am),Emergency,49,8,10.0
2025-11-09,Sunday,Morning (7am-3pm),Outpatient,31,8,18.3
2025-11-09,Sunday,Afternoon (3pm-11pm),Outpatient,21,6,13.8
2025-11-09,Sunday,Night (11pm-7am),Outpatient,0,1,5.0
2025-11-09,Sunday,Morning (7am-3pm),Surgery,8,1,28.1
2025-11-09,Sunday,Afternoon (3pm-11pm),Surgery,4,1,8.0
2025-11-09,Sunday,Night (11pm-7am),Surgery,2,1,19.8
2025-11-09,Sunday,Morning (7am-3pm),Maternity,12,3,5.0
2025-11-09,Sunday,Afternoon (3pm-11pm),Maternity,12,2,22.1
2025-11-09,Sunday,Night (11pm-7am),Maternity,9,3,12.1
2025-11-09,Sunday,Morning (7am-3pm),Pediatrics,22,3,25.9
2025-11-09,Sunday,Afternoon (3pm-11pm),Pediatrics,28,6,6.3
2025-11-09,Sunday,Night (11pm-7am),Pediatrics,16,2,16.0
2025-11-09,Sunday,Morning (7am-3pm),ICU,6,3,5.0
2025-11-09,Sunday,Afternoon (3pm-11pm),ICU,7,4,16.6
2025-11-09,Sunday,Night (11pm-7am),ICU,9,5,5.0
2025-11-10,Monday,Morning (7am-3pm),Emergency,44,6,19.2
2025-11-10,Monday,Afternoon (3pm-11pm),Emergency,51,7,25.3
2025-11-10,Monday,Night (11pm-7am),Emergency,34,5,6.8
2025-11-10,Monday,Morning (7am-3pm),Outpatient,59,13,22.1
2025-11-10,Monday,Afternoon (3pm-11pm),Outpatient,48,12,5.0
2025-11-10,Monday,Night (11pm-7am),Outpatient,0,1,5.0
2025-11-10,Monday,Morning (7am-3pm),Surgery,7,1,15.6
2025-11-10,Monday,Afternoon (3pm-11pm),Surgery,6,1,21.4
2025-11-10,Monday,Night (11pm-7am),Surgery,2,1,5.0
2025-11-10,Monday,Morning (7am-3pm),Maternity,10,3,6.9
2025-11-10,Monday,Afternoon (3pm-11pm),Maternity,16,4,9.0
2025-11-10,Monday,Night (11pm-7am),Maternity,10,2,19.7
2025-11-10,Monday,Morning (7am-3pm),Pediatrics,28,4,16.8
2025-11-10,Monday,Afternoon (3pm-11pm),Pediatrics,29,4,19.7
2025-11-10,Monday,Night (11pm-7am),Pediatrics,19,3,24.8
2025-11-10,Monday,Morning (7am-3pm),ICU,6,3,5.0
2025-11-10,Monday,Afternoon (3pm-11pm),ICU,9,3,5.0
2025-11-10,Monday,Night (11pm-7am),ICU,6,2,18.2
2025-11-11,Tuesday,Morning (7am-3pm),Emergency,45,8,27.2
2025-11-11,Tuesday,Afternoon (3pm-11pm),Emergency,64,11,13.5
2025-11-11,Tuesday,Night (11pm-7am),Emergency,46,7,14.0
2025-11-11,Tuesday,Morning (7am-3pm),Outpatient,74,19,11.8
2025-11-11,Tuesday,Afternoon (3pm-11pm),Outpatient,71,17,22.6
2025-11-11,Tuesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-11-11,Tuesday,Morning (7am-3pm),Surgery,7,1,5.0
2025-11-11,Tuesday,Afternoon (3pm-11pm),Surgery,6,2,12.9
