customer_id,branch,loan_officer,loan_type,age,occupation,monthly_income_bwp,loan_amount_bwp,interest_rate_pct,loan_term_months,monthly_payment_bwp,months_active,outstanding_balance,disburse_date,dti_ratio,credit_score,existing_loans,employment_tenure_yrs,prev_defaults,has_collateral,collateral_value_bwp,payment_status,days_late,missed_payments,collection_action,expected_loss_bwp,will_default
TCU-01479,Lobatse,LO010,Business Loan,67,Pensioner,7221.0,316100.0,21.53,36,11995.0,2,293319.0,2025-04-04,1.6611,753,0,7.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-01480,Francistown,LO006,Personal Loan,68,Private Sector,10992.0,118800.0,15.27,36,4134.0,13,73482.0,2024-05-09,0.3761,817,3,22.6,0,1,285840.0,Current,0,0,None,0.0,0
TCU-01481,Selebi-Phikwe,LO013,Personal Loan,31,Pensioner,8334.0,75800.0,22.65,48,2415.0,10,58489.0,2024-08-19,0.2898,678,2,12.5,0,1,89229.0,Current,0,0,None,0.0,0
TCU-01482,Maun,LO016,Business Loan,62,Student,2697.0,18200.0,18.58,84,389.0,2,16433.0,2025-04-08,0.1442,716,2,1.6,0,1,30981.0,Early (1–29 days),5,1,None,0.0,0
TCU-01483,Francistown,LO006,Education Loan,51,Private Sector,14265.0,226800.0,22.63,36,8736.0,12,146407.0,2024-06-16,0.6124,850,0,10.6,0,1,414176.0,Current,0,0,None,0.0,0
TCU-01484,Gaborone Main,LO010,Personal Loan,50,Farmer,4248.0,71300.0,21.73,12,6664.0,5,40274.0,2025-01-03,1.5687,723,1,23.6,0,0,0.0,Late (30–89 days),83,2,SMS Sent,7855.0,1
TCU-01485,Lobatse,LO009,Agriculture Loan,41,Self-Employed,28161.0,118000.0,11.4,24,5522.0,15,44017.0,2024-03-13,0.1961,850,0,16.3,2,1,96520.0,Current,0,0,None,0.0,0
TCU-01486,Maun,LO019,Education Loan,61,Self-Employed,28390.0,84000.0,12.76,48,2244.0,4,65728.0,2025-02-26,0.079,850,1,10.0,0,1,169789.0,Current,0,0,None,0.0,0
TCU-01487,Gaborone Main,LO008,Agriculture Loan,23,Student,4809.0,125600.0,14.33,60,2944.0,10,92856.0,2024-08-17,0.6122,575,0,26.7,1,1,215960.0,Defaulted,149,8,Called,71348.0,1
TCU-01488,Francistown,LO011,Vehicle Loan,51,Self-Employed,20502.0,225700.0,16.11,60,5502.0,2,187770.0,2025-04-16,0.2684,850,0,11.7,0,0,0.0,Current,0,0,None,0.0,0
TCU-01489,Selebi-Phikwe,LO011,Education Loan,40,Self-Employed,16357.0,488200.0,8.89,36,15500.0,7,387170.0,2024-11-27,0.9476,804,0,21.4,0,1,817104.0,Current,0,0,None,0.0,0
TCU-01490,Francistown,LO020,Home Loan,26,Pensioner,9652.0,50900.0,21.73,36,1937.0,13,31588.0,2024-05-26,0.2007,788,0,13.9,0,1,125218.0,Current,0,0,None,0.0,0
TCU-01491,Gaborone Main,LO020,Agriculture Loan,42,Government Employee,20066.0,256900.0,14.3,36,8818.0,8,179420.0,2024-10-29,0.4394,850,2,20.1,0,1,477586.0,Current,0,0,None,0.0,0
TCU-01492,Maun,LO002,Business Loan,57,Private Sector,25741.0,429800.0,11.17,12,38021.0,12,0.0,2024-06-21,1.4771,850,0,29.7,0,0,0.0,Current,0,0,None,0.0,0
TCU-01493,Gaborone Main,LO019,Home Loan,40,Student,1816.0,11100.0,17.05,12,1013.0,5,6202.0,2025-01-05,0.5578,624,1,17.7,0,1,26336.0,Current,0,0,None,0.0,0
TCU-01494,Francistown,LO011,Home Loan,63,Private Sector,15759.0,214800.0,9.85,84,3549.0,14,157626.0,2024-04-26,0.2252,792,0,28.9,3,1,355274.0,Late (30–89 days),43,2,Home Visit,43028.0,1
TCU-01495,Selebi-Phikwe,LO003,Business Loan,49,Pensioner,6961.0,24400.0,20.4,24,1247.0,17,6875.0,2024-01-27,0.1791,632,2,15.3,3,1,31549.0,Current,0,0,None,0.0,0
TCU-01496,Gaborone Main,LO018,Education Loan,55,Pensioner,7868.0,173300.0,19.0,36,6352.0,5,130378.0,2025-01-04,0.8073,660,0,17.4,0,0,0.0,Defaulted,168,4,Called,91501.0,1
TCU-01497,Lobatse,LO007,Personal Loan,42,Farmer,8307.0,111500.0,22.16,72,2812.0,4,97235.0,2025-02-12,0.3385,850,2,21.0,0,1,91350.0,Current,0,0,None,0.0,0
TCU-01498,Gaborone Main,LO017,Vehicle Loan,27,Pensioner,5743.0,117900.0,10.24,72,2198.0,11,96617.0,2024-07-29,0.3827,658,0,26.7,0,0,0.0,Early (1–29 days),16,1,None,0.0,0
TCU-01499,Lobatse,LO016,Vehicle Loan,26,Self-Employed,16418.0,250500.0,13.87,72,5144.0,12,188651.0,2024-06-06,0.3133,814,0,24.9,1,1,368344.0,Current,0,0,None,0.0,0
TCU-01500,Gaborone Main,LO003,Agriculture Loan,54,Student,4903.0,173400.0,9.35,84,2821.0,3,166619.0,2025-03-26,0.5754,661,4,28.6,1,0,0.0,Early (1–29 days),13,1,None,0.0,0
TCU-01501,Gaborone Main,LO012,Education Loan,51,Government Employee,18328.0,292000.0,21.48,48,9118.0,4,255076.0,2025-02-10,0.4975,843,4,7.8,0,1,478401.0,Current,0,0,None,0.0,0
TCU-01502,Selebi-Phikwe,LO003,Home Loan,23,Pensioner,7936.0,54500.0,11.33,36,1793.0,10,38442.0,2024-08-08,0.2259,776,2,12.5,2,0,0.0,Current,0,0,None,0.0,0
TCU-01503,Francistown,LO020,Agriculture Loan,55,Pensioner,5027.0,89000.0,8.58,60,1829.0,1,76837.0,2025-05-19,0.3638,591,3,25.2,0,1,214262.0,Current,0,0,None,0.0,0
TCU-01504,Lobatse,LO004,Education Loan,29,Private Sector,28916.0,482100.0,22.75,60,13521.0,12,372853.0,2024-06-18,0.4676,850,0,15.1,0,1,967931.0,Current,0,0,None,0.0,0
TCU-01505,Francistown,LO018,Personal Loan,34,Private Sector,6781.0,106200.0,15.3,60,2543.0,7,85554.0,2024-11-14,0.375,730,1,14.6,1,1,126645.0,Current,0,0,None,0.0,0
TCU-01506,Maun,LO012,Business Loan,28,Farmer,9901.0,15600.0,12.53,60,351.0,7,11723.0,2024-11-05,0.0355,682,0,22.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-01507,Francistown,LO013,Personal Loan,41,Student,1754.0,10900.0,13.26,12,975.0,11,892.0,2024-07-22,0.5559,719,0,22.6,0,1,15016.0,Current,0,0,None,0.0,0
TCU-01508,Selebi-Phikwe,LO017,Business Loan,38,Private Sector,15115.0,462800.0,23.12,84,11164.0,10,377117.0,2024-08-25,0.7386,816,0,8.4,0,1,999094.0,Current,0,0,None,0.0,0
TCU-01509,Maun,LO014,Vehicle Loan,43,Pensioner,4172.0,5600.0,9.84,60,119.0,4,4947.0,2025-02-27,0.0285,729,0,7.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-01510,Selebi-Phikwe,LO007,Vehicle Loan,28,Student,4292.0,35300.0,20.68,12,3281.0,7,14350.0,2024-11-28,0.7644,708,1,1.1,1,1,30003.0,Current,0,0,None,0.0,0
TCU-01511,Lobatse,LO004,Personal Loan,45,Government Employee,11213.0,363900.0,21.77,84,8473.0,17,257189.0,2024-01-20,0.7556,792,1,6.1,1,1,577792.0,Defaulted,305,5,Legal Notice,196675.0,1
TCU-01512,Lobatse,LO011,Agriculture Loan,43,Student,1934.0,49400.0,14.01,36,1689.0,5,38887.0,2025-01-31,0.8733,584,0,4.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-01513,Francistown,LO016,Home Loan,44,Farmer,5023.0,5700.0,14.93,72,120.0,15,4274.0,2024-03-09,0.0239,649,1,20.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-01514,Francistown,LO018,Business Loan,48,Student,4382.0,108900.0,16.47,48,3113.0,15,71352.0,2024-04-03,0.7104,711,1,1.9,0,1,190087.0,Late (30–89 days),75,2,Letter Sent,18485.0,1
TCU-01515,Gaborone Main,LO008,Personal Loan,50,Farmer,13277.0,390200.0,23.07,36,15119.0,8,262056.0,2024-10-15,1.1387,832,1,26.8,1,0,0.0,Late (30–89 days),39,1,Home Visit,68128.0,1
TCU-01516,Lobatse,LO016,Agriculture Loan,32,Student,2757.0,38600.0,23.9,12,3648.0,11,2757.0,2024-08-01,1.3232,623,0,26.6,0,0,0.0,Late (30–89 days),82,1,Legal Notice,511.0,1
TCU-01517,Gaborone Main,LO017,Vehicle Loan,30,Student,4859.0,94400.0,17.72,12,8642.0,12,0.0,2024-01-03,1.7786,638,1,2.7,2,1,136795.0,Current,0,0,None,0.0,0
TCU-01518,Gaborone Main,LO019,Vehicle Loan,54,Private Sector,14718.0,248100.0,13.18,48,6678.0,10,195223.0,2024-08-05,0.4537,797,2,20.3,2,0,0.0,Current,0,0,None,0.0,0
TCU-01519,Selebi-Phikwe,LO010,Education Loan,53,Student,3861.0,92400.0,8.57,48,2281.0,14,61842.0,2024-05-03,0.5908,680,3,5.1,1,0,0.0,Late (30–89 days),40,1,Legal Notice,12464.0,1
TCU-01520,Lobatse,LO014,Agriculture Loan,59,Government Employee,14900.0,78500.0,15.17,72,1667.0,11,62011.0,2024-07-27,0.1119,850,0,17.3,3,1,117497.0,Current,0,0,None,0.0,0
TCU-01521,Gaborone Main,LO001,Business Loan,28,Student,3890.0,6400.0,20.23,60,170.0,17,4206.0,2024-01-22,0.0437,676,2,16.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-01522,Francistown,LO002,Vehicle Loan,59,Private Sector,25213.0,354600.0,17.34,60,8878.0,10,263274.0,2024-08-28,0.3521,850,0,5.1,0,1,719239.0,Current,0,0,None,0.0,0
TCU-01523,Selebi-Phikwe,LO012,Personal Loan,33,Pensioner,9115.0,251600.0,12.67,36,8437.0,4,200721.0,2025-02-08,0.9256,758,0,8.6,1,1,416058.0,Current,0,0,None,0.0,0
TCU-01524,Gaborone Main,LO002,Business Loan,58,Self-Employed,15064.0,378600.0,9.45,48,9503.0,12,258275.0,2024-07-02,0.6308,850,4,7.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-01525,Selebi-Phikwe,LO008,Business Loan,32,Self-Employed,4364.0,149500.0,23.99,48,4873.0,9,117379.0,2024-09-21,1.1166,720,0,13.3,0,0,0.0,Late (30–89 days),60,2,Letter Sent,15323.0,1
TCU-01526,Francistown,LO016,Agriculture Loan,67,Pensioner,7449.0,26500.0,20.88,84,603.0,11,20955.0,2024-08-02,0.081,778,3,12.5,2,1,43390.0,Current,0,0,None,0.0,0
TCU-01527,Selebi-Phikwe,LO006,Education Loan,56,Self-Employed,12312.0,166000.0,21.75,24,8591.0,1,151308.0,2025-05-24,0.6978,830,0,1.5,1,0,0.0,Current,0,0,None,0.0,0
TCU-01528,Lobatse,LO019,Home Loan,25,Government Employee,10424.0,190200.0,9.03,72,3431.0,3,155238.0,2025-04-01,0.3291,802,0,7.4,1,0,0.0,Current,0,0,None,0.0,0
TCU-01529,Maun,LO012,Vehicle Loan,35,Pensioner,7808.0,51100.0,18.51,60,1312.0,17,32608.0,2024-01-13,0.168,709,1,21.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-01530,Selebi-Phikwe,LO018,Personal Loan,58,Student,4628.0,66500.0,14.23,72,1378.0,6,54623.0,2024-12-31,0.2978,745,2,20.9,0,1,131965.0,Current,0,0,None,0.0,0
TCU-01531,Gaborone Main,LO011,Business Loan,49,Self-Employed,29678.0,227900.0,18.54,60,5854.0,3,200994.0,2025-03-14,0.1973,850,2,4.4,3,1,493344.0,Defaulted,323,12,Home Visit,162721.0,1
TCU-01532,Lobatse,LO007,Agriculture Loan,65,Student,2239.0,6800.0,11.06,60,148.0,5,6007.0,2025-01-18,0.0661,739,2,12.9,0,1,6373.0,Late (30–89 days),51,1,Home Visit,1196.0,1
TCU-01533,Selebi-Phikwe,LO002,Vehicle Loan,63,Pensioner,7877.0,50500.0,14.97,12,4557.0,8,16401.0,2024-10-31,0.5785,695,0,17.0,0,0,0.0,Late (30–89 days),63,2,Called,2399.0,1
TCU-01534,Francistown,LO005,Personal Loan,52,Farmer,6903.0,92500.0,22.57,48,2943.0,8,67902.0,2024-10-29,0.4263,694,1,12.7,0,1,126964.0,Late (30–89 days),65,2,None,12229.0,1
TCU-01535,Maun,LO014,Agriculture Loan,40,Farmer,10835.0,100100.0,16.46,24,4923.0,17,25051.0,2024-02-02,0.4544,742,1,22.2,2,0,0.0,Late (30–89 days),73,1,Home Visit,4703.0,1
TCU-01536,Francistown,LO006,Business Loan,64,Farmer,14365.0,255800.0,15.51,60,6154.0,10,200325.0,2024-08-06,0.4284,801,0,20.2,0,1,258494.0,Current,0,0,None,0.0,0
TCU-01537,Gaborone Main,LO015,Business Loan,47,Student,4917.0,81900.0,13.22,84,1500.0,2,77234.0,2025-04-03,0.3051,626,1,20.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-01538,Lobatse,LO001,Education Loan,49,Government Employee,11363.0,75900.0,22.69,84,1811.0,5,67511.0,2025-01-09,0.1594,739,1,0.9,0,1,92581.0,Current,0,0,None,0.0,0
TCU-01539,Selebi-Phikwe,LO007,Agriculture Loan,41,Self-Employed,38574.0,223000.0,17.01,12,20340.0,7,80802.0,2024-11-29,0.5273,850,0,13.4,2,1,250953.0,Current,0,0,None,0.0,0
TCU-01540,Lobatse,LO017,Education Loan,50,Government Employee,16542.0,140400.0,21.14,36,5300.0,16,73393.0,2024-02-14,0.3204,816,1,9.9,0,1,149970.0,Early (1–29 days),28,1,None,0.0,0
TCU-01541,Lobatse,LO013,Home Loan,58,Student,2876.0,64200.0,12.61,24,3040.0,8,41352.0,2024-11-01,1.057,705,1,10.2,3,1,62506.0,Late (30–89 days),45,2,Legal Notice,4792.0,1
TCU-01542,Francistown,LO011,Home Loan,56,Government Employee,15133.0,148100.0,22.52,60,4134.0,16,95768.0,2024-03-01,0.2732,850,1,13.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-01543,Francistown,LO006,Personal Loan,49,Government Employee,21812.0,225000.0,19.77,84,4965.0,4,204603.0,2025-02-18,0.2276,850,1,15.3,2,1,395359.0,Late (30–89 days),83,2,Legal Notice,26733.0,1
TCU-01544,Francistown,LO007,Home Loan,60,Private Sector,9145.0,207800.0,18.75,12,19125.0,12,0.0,2024-04-12,2.0913,757,1,9.8,0,0,0.0,Defaulted,263,10,Legal Notice,0.0,1
TCU-01545,Gaborone Main,LO003,Business Loan,22,Government Employee,22545.0,428800.0,9.97,60,9104.0,15,317317.0,2024-04-04,0.4038,770,3,24.3,0,0,0.0,Current,0,0,None,0.0,0
TCU-01546,Maun,LO002,Home Loan,62,Student,2676.0,60500.0,19.97,60,1602.0,10,49156.0,2024-08-15,0.5987,685,1,16.2,0,1,116308.0,Late (30–89 days),30,2,Called,12416.0,1
TCU-01547,Francistown,LO018,Agriculture Loan,60,Private Sector,28901.0,494700.0,8.77,72,8861.0,14,374608.0,2024-04-13,0.3066,850,0,24.5,0,1,880580.0,Current,0,0,None,0.0,0
TCU-01548,Gaborone Main,LO007,Vehicle Loan,38,Government Employee,22837.0,310700.0,16.19,60,7587.0,6,253849.0,2024-12-23,0.3322,850,2,8.0,0,1,284632.0,Current,0,0,None,0.0,0
TCU-01549,Francistown,LO002,Agriculture Loan,48,Student,2303.0,15700.0,23.95,36,616.0,15,8374.0,2024-03-16,0.2675,648,0,16.9,0,0,0.0,Current,0,0,None,0.0,0
TCU-01550,Francistown,LO020,Education Loan,30,Student,4742.0,20500.0,14.04,84,385.0,1,18982.0,2025-05-22,0.0812,665,3,2.3,1,1,43956.0,Late (30–89 days),57,1,Legal Notice,5912.0,1
TCU-01551,Gaborone Main,LO019,Vehicle Loan,67,Farmer,13322.0,56300.0,8.98,24,2572.0,15,18152.0,2024-04-01,0.1931,826,2,0.7,0,0,0.0,Current,0,0,None,0.0,0
TCU-01552,Maun,LO014,Personal Loan,22,Self-Employed,35552.0,347400.0,16.24,12,31559.0,9,74319.0,2024-09-19,0.8877,840,2,25.3,0,0,0.0,Current,0,0,None,0.0,0
TCU-01553,Lobatse,LO011,Education Loan,47,Government Employee,8590.0,250100.0,15.58,36,8741.0,4,203377.0,2025-02-11,1.0176,650,1,27.5,0,0,0.0,Late (30–89 days),47,1,None,35848.0,1
TCU-01554,Gaborone Main,LO010,Education Loan,61,Student,2757.0,125000.0,15.37,48,3502.0,12,84134.0,2024-07-02,1.2702,673,0,23.0,0,1,259959.0,Current,0,0,None,0.0,0
TCU-01555,Gaborone Main,LO013,Home Loan,34,Government Employee,16421.0,316900.0,10.41,36,10287.0,5,268389.0,2025-01-19,0.6265,732,0,23.6,0,1,688080.0,Current,0,0,None,0.0,0
TCU-01556,Lobatse,LO013,Vehicle Loan,46,Private Sector,6189.0,71600.0,10.48,84,1206.0,4,66923.0,2025-02-13,0.1949,828,1,19.1,1,1,136455.0,Current,0,0,None,0.0,0
TCU-01557,Selebi-Phikwe,LO010,Personal Loan,53,Student,2053.0,75600.0,16.21,24,3709.0,11,35340.0,2024-07-30,1.8066,731,0,28.9,0,1,155941.0,Late (30–89 days),50,2,SMS Sent,8837.0,1
TCU-01558,Gaborone Main,LO012,Personal Loan,50,Private Sector,14148.0,156000.0,22.58,24,8138.0,6,102946.0,2024-12-04,0.5752,777,0,21.7,0,1,234516.0,Current,0,0,None,0.0,0
TCU-01559,Francistown,LO008,Business Loan,40,Student,1944.0,13500.0,17.87,24,673.0,8,8887.0,2024-10-04,0.3462,688,0,24.5,2,0,0.0,Defaulted,105,11,Home Visit,7259.0,1
TCU-01560,Maun,LO007,Agriculture Loan,54,Private Sector,26228.0,418100.0,17.67,60,10542.0,13,312242.0,2024-06-03,0.4019,850,0,22.8,0,1,995894.0,Current,0,0,None,0.0,0
TCU-01561,Lobatse,LO003,Education Loan,58,Student,1882.0,5800.0,19.06,48,174.0,13,4141.0,2024-06-03,0.0925,722,4,15.8,0,0,0.0,Current,0,0,None,0.0,0
TCU-01562,Maun,LO012,Business Loan,52,Farmer,8004.0,98800.0,16.6,60,2434.0,13,68053.0,2024-05-27,0.3041,792,2,15.1,0,1,128660.0,Current,0,0,None,0.0,0
TCU-01563,Selebi-Phikwe,LO017,Agriculture Loan,29,Government Employee,17471.0,13100.0,9.21,24,600.0,9,7373.0,2024-09-14,0.0343,800,0,28.9,0,0,0.0,Current,0,0,None,0.0,0
TCU-01564,Gaborone Main,LO018,Business Loan,46,Student,3391.0,51100.0,19.45,84,1118.0,1,46301.0,2025-05-27,0.3297,779,2,4.3,0,1,47157.0,Current,0,0,None,0.0,0
TCU-01565,Lobatse,LO007,Personal Loan,57,Self-Employed,17371.0,72500.0,10.49,72,1361.0,17,51069.0,2024-02-05,0.0783,807,0,23.8,0,1,158947.0,Current,0,0,None,0.0,0
TCU-01566,Francistown,LO019,Education Loan,40,Self-Employed,17750.0,290600.0,13.33,24,13861.0,10,145847.0,2024-08-06,0.7809,850,2,25.6,0,1,653036.0,Current,0,0,None,0.0,0
TCU-01567,Francistown,LO020,Vehicle Loan,59,Farmer,13104.0,39400.0,20.13,72,947.0,11,32338.0,2024-07-29,0.0723,788,1,15.1,1,1,55361.0,Early (1–29 days),17,1,None,0.0,0
TCU-01568,Gaborone Main,LO016,Education Loan,55,Pensioner,6421.0,295000.0,21.04,24,15165.0,14,111234.0,2024-04-28,2.3618,777,1,15.2,0,1,726282.0,Defaulted,155,10,Legal Notice,89695.0,1
TCU-01569,Francistown,LO004,Business Loan,24,Private Sector,10017.0,124100.0,12.59,12,11060.0,3,79306.0,2025-03-25,1.1041,617,4,22.1,1,0,0.0,Late (30–89 days),65,2,Home Visit,14070.0,1
TCU-01570,Maun,LO001,Vehicle Loan,68,Farmer,3216.0,38000.0,23.97,84,937.0,6,32122.0,2024-12-27,0.2914,752,0,29.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-01571,Lobatse,LO005,Personal Loan,29,Private Sector,19945.0,430100.0,16.3,84,8616.0,12,339944.0,2024-06-17,0.432,838,0,8.2,1,0,0.0,Late (30–89 days),49,2,Home Visit,88712.0,1
TCU-01572,Gaborone Main,LO013,Vehicle Loan,58,Private Sector,21843.0,444300.0,16.92,24,21950.0,15,146162.0,2024-04-06,1.0049,791,0,27.5,0,1,968278.0,Current,0,0,None,0.0,0
TCU-01573,Maun,LO014,Home Loan,29,Pensioner,4588.0,43000.0,8.95,48,1069.0,10,31324.0,2024-08-28,0.233,631,2,9.6,1,0,0.0,Current,0,0,None,0.0,0
TCU-01574,Selebi-Phikwe,LO011,Education Loan,28,Government Employee,13943.0,343500.0,17.06,72,7653.0,5,299159.0,2025-01-16,0.5489,689,0,2.7,0,0,0.0,Late (30–89 days),78,2,None,44382.0,1
TCU-01575,Lobatse,LO016,Business Loan,47,Self-Employed,21599.0,262200.0,15.88,36,9203.0,11,164627.0,2024-08-02,0.4261,844,2,9.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-01576,Lobatse,LO018,Home Loan,57,Government Employee,11046.0,381500.0,11.48,60,8386.0,17,260267.0,2024-01-14,0.7592,772,1,12.5,0,1,366149.0,Current,0,0,None,0.0,0
TCU-01577,Maun,LO010,Business Loan,55,Government Employee,20740.0,129300.0,18.09,84,2724.0,15,94446.0,2024-03-17,0.1313,850,0,21.9,2,1,308692.0,Current,0,0,None,0.0,0
TCU-01578,Lobatse,LO001,Home Loan,51,Student,4437.0,140000.0,17.35,12,12792.0,6,69803.0,2024-12-16,2.883,697,1,16.1,2,1,257917.0,Late (30–89 days),44,2,SMS Sent,14870.0,1
TCU-01579,Selebi-Phikwe,LO004,Personal Loan,59,Student,4303.0,80400.0,15.2,24,3906.0,12,34515.0,2024-06-26,0.9077,657,1,29.4,2,0,0.0,Late (30–89 days),72,2,None,6574.0,1
TCU-01580,Francistown,LO006,Vehicle Loan,50,Pensioner,6801.0,77000.0,13.28,60,1763.0,14,57559.0,2024-04-08,0.2592,720,1,15.2,0,1,171123.0,Current,0,0,None,0.0,0
TCU-01581,Selebi-Phikwe,LO017,Education Loan,54,Self-Employed,28763.0,344900.0,15.01,12,31132.0,12,0.0,2024-02-05,1.0824,850,1,28.3,0,0,0.0,Current,0,0,None,0.0,0
TCU-01582,Francistown,LO007,Vehicle Loan,59,Self-Employed,13857.0,30300.0,14.43,24,1461.0,1,26405.0,2025-05-16,0.1054,799,1,13.0,1,0,0.0,Current,0,0,None,0.0,0
TCU-01583,Selebi-Phikwe,LO013,Vehicle Loan,43,Pensioner,7714.0,204500.0,23.57,72,5331.0,15,146084.0,2024-03-21,0.6911,778,0,25.7,2,0,0.0,Current,0,0,None,0.0,0
TCU-01584,Francistown,LO015,Vehicle Loan,23,Self-Employed,10108.0,201800.0,12.73,84,3642.0,4,172438.0,2025-02-11,0.3603,611,0,18.9,0,1,312704.0,Current,0,0,None,0.0,0
TCU-01585,Lobatse,LO001,Home Loan,24,Farmer,5755.0,84400.0,14.26,48,2317.0,11,57120.0,2024-07-12,0.4026,626,1,9.4,1,1,199350.0,Late (30–89 days),44,2,Letter Sent,8697.0,1
TCU-01586,Gaborone Main,LO013,Business Loan,27,Self-Employed,10360.0,130800.0,8.95,12,11436.0,12,0.0,2024-02-16,1.1039,685,3,12.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-01587,Selebi-Phikwe,LO009,Agriculture Loan,40,Farmer,8124.0,299100.0,23.29,48,9634.0,3,269705.0,2025-03-18,1.1859,718,4,27.2,0,0,0.0,Late (30–89 days),51,1,None,79736.0,1
TCU-01588,Gaborone Main,LO002,Personal Loan,58,Self-Employed,4761.0,74700.0,15.99,60,1816.0,14,54539.0,2024-04-22,0.3814,836,1,3.9,0,1,134925.0,Current,0,0,None,0.0,0
TCU-01589,Francistown,LO001,Vehicle Loan,55,Private Sector,8093.0,152100.0,15.43,72,3252.0,5,126030.0,2025-01-15,0.4018,816,0,10.6,2,0,0.0,Current,0,0,None,0.0,0
TCU-01590,Francistown,LO015,Personal Loan,48,Government Employee,20345.0,237800.0,15.21,48,6643.0,16,146189.0,2024-03-02,0.3265,831,1,27.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-01591,Gaborone Main,LO007,Education Loan,68,Farmer,4317.0,40100.0,14.14,72,829.0,8,35430.0,2024-10-31,0.192,813,0,27.4,0,0,0.0,Current,0,0,None,0.0,0
TCU-01592,Lobatse,LO003,Personal Loan,22,Farmer,10536.0,349200.0,14.13,12,31375.0,3,233117.0,2025-03-13,2.9779,764,1,29.0,0,0,0.0,Late (30–89 days),63,2,Called,53168.0,1
TCU-01593,Maun,LO017,Home Loan,22,Private Sector,17099.0,409100.0,18.73,72,9500.0,17,306318.0,2024-01-08,0.5556,830,1,15.7,0,1,930163.0,Current,0,0,None,0.0,0
TCU-01594,Maun,LO008,Agriculture Loan,64,Farmer,14379.0,294600.0,13.55,60,6786.0,1,282243.0,2025-05-29,0.4719,769,3,29.8,2,0,0.0,Current,0,0,None,0.0,0
TCU-01595,Gaborone Main,LO007,Business Loan,59,Private Sector,29321.0,244500.0,14.26,12,21983.0,6,106746.0,2024-12-16,0.7497,850,0,11.2,0,0,0.0,Defaulted,156,12,None,88216.0,1
TCU-01596,Selebi-Phikwe,LO007,Business Loan,61,Farmer,3256.0,98100.0,22.61,36,3778.0,4,78732.0,2025-02-13,1.1603,639,4,29.4,0,0,0.0,Current,0,0,None,0.0,0
TCU-01597,Selebi-Phikwe,LO007,Business Loan,25,Private Sector,6618.0,111400.0,17.94,24,5558.0,15,39008.0,2024-04-05,0.8398,677,0,6.4,0,1,221645.0,Current,0,0,None,0.0,0
TCU-01598,Gaborone Main,LO010,Education Loan,55,Private Sector,26988.0,21100.0,12.18,12,1876.0,6,9438.0,2024-12-20,0.0695,850,0,13.7,2,1,44015.0,Current,0,0,None,0.0,0
TCU-01599,Francistown,LO009,Agriculture Loan,55,Student,2653.0,26700.0,21.36,36,1011.0,15,14490.0,2024-03-27,0.3811,574,0,15.7,0,0,0.0,Current,0,0,None,0.0,0
TCU-01600,Maun,LO006,Home Loan,28,Pensioner,6191.0,77600.0,16.68,60,1915.0,15,52408.0,2024-03-22,0.3093,684,0,1.7,0,1,137959.0,Current,0,0,None,0.0,0
TCU-01601,Lobatse,LO015,Vehicle Loan,41,Self-Employed,7719.0,9600.0,19.48,36,354.0,8,7002.0,2024-10-15,0.0459,786,0,1.4,0,0,0.0,Early (1–29 days),11,1,None,0.0,0
TCU-01602,Selebi-Phikwe,LO020,Home Loan,23,Farmer,7160.0,124800.0,20.49,24,6382.0,5,96739.0,2025-01-12,0.8913,736,1,2.8,0,0,0.0,Defaulted,168,10,Letter Sent,57791.0,1
TCU-01603,Selebi-Phikwe,LO016,Vehicle Loan,41,Farmer,6258.0,40900.0,12.9,72,819.0,14,28629.0,2024-04-30,0.1309,666,0,17.8,1,1,65395.0,Current,0,0,None,0.0,0
TCU-01604,Lobatse,LO010,Education Loan,43,Self-Employed,33957.0,369900.0,15.66,36,12943.0,14,206939.0,2024-04-18,0.3812,850,0,20.5,0,1,827567.0,Current,0,0,None,0.0,0
TCU-01605,Francistown,LO015,Vehicle Loan,43,Government Employee,15595.0,396700.0,14.32,12,35678.0,12,0.0,2024-06-07,2.2878,850,1,12.2,0,1,508230.0,Late (30–89 days),70,1,Home Visit,0.0,1
TCU-01606,Gaborone Main,LO011,Home Loan,62,Government Employee,24326.0,124100.0,12.99,36,4181.0,6,101675.0,2024-12-10,0.1719,850,0,13.3,0,1,308584.0,Current,0,0,None,0.0,0
TCU-01607,Selebi-Phikwe,LO014,Education Loan,64,Farmer,3648.0,94800.0,20.26,36,3536.0,15,47254.0,2024-04-03,0.9693,637,0,2.8,0,0,0.0,Current,0,0,None,0.0,0
