student_id,age,gender,campus,program,program_length_yrs,year_enrolled,semester_enrolled,expected_grad_year,enrollment_source,distance_from_campus_km,has_transport,parent_education,has_financial_aid,working_student,attendance_rate_pct,grade_average_pct,courses_failed,warnings_issued,status,at_risk
GTC-01473,22,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2024,Semester 2,2025,Website Form,55.2,0,None,1,0,69.3,30.0,2,3,Graduated,0
GTC-01474,22,Male,Block 8 Campus,Certificate in Hospitality,1,2024,Semester 2,2025,Walk-In,7.9,1,Primary,0,0,80.3,36.2,2,2,Graduated,0
GTC-01475,34,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2024,Semester 2,2025,Facebook Ad,80.7,0,Secondary,1,0,64.2,30.0,0,2,Dropped Out,0
GTC-01476,27,Male,Block 8 Campus,Certificate in Business Admin,1,2023,Semester 2,2024,Website Form,53.1,1,Primary,1,0,75.8,71.0,0,0,Graduated,0
GTC-01477,29,Male,Block 8 Campus,Diploma in IT,2,2023,Semester 2,2025,Facebook Ad,65.8,1,Tertiary,1,0,88.8,67.4,0,0,Graduated,0
GTC-01478,29,Female,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 2,2026,Facebook Ad,55.3,0,Secondary,0,1,55.6,41.4,2,3,Dropped Out,0
GTC-01479,26,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Website Form,54.5,0,Primary,0,0,61.5,35.3,3,3,Dropped Out,0
GTC-01480,18,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 1,2027,Open Day,23.8,1,None,1,0,100.0,46.6,3,2,Dropped Out,0
GTC-01481,24,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2024,Semester 1,2026,Walk-In,1.7,0,Primary,1,1,69.1,30.0,3,3,Dropped Out,0
GTC-01482,40,Female,Block 8 Campus,Certificate in Hospitality,1,2024,Semester 2,2025,Walk-In,59.4,1,None,0,0,80.4,34.3,2,2,Dropped Out,0
GTC-01483,42,Female,Block 8 Campus,Diploma in IT,2,2025,Semester 2,2027,Open Day,67.2,1,Secondary,1,0,90.0,53.1,2,1,Active,1
GTC-01484,39,Female,Block 8 Campus,Certificate in Hospitality,1,2025,Semester 2,2026,School Fair,67.0,1,Primary,0,0,59.1,30.0,0,2,Active,1
GTC-01485,30,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2023,Semester 1,2024,Walk-In,73.2,0,Tertiary,1,0,70.1,68.5,0,1,Graduated,0
GTC-01486,31,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 1,2026,Agent,84.7,1,None,1,0,70.8,68.7,1,1,Dropped Out,0
GTC-01487,23,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Walk-In,39.2,1,Primary,0,0,85.6,30.0,2,2,Graduated,0
GTC-01488,28,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2025,Semester 1,2026,School Fair,48.0,1,Tertiary,1,0,98.8,58.7,0,0,Active,0
GTC-01489,28,Male,Extension Campus - Mogoditshane,Diploma in Engineering,2,2025,Semester 1,2027,Referral,18.2,1,None,1,0,95.6,59.4,0,0,Active,0
GTC-01490,45,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2025,Semester 1,2026,Facebook Ad,12.5,1,None,1,0,84.9,41.1,2,2,Active,1
GTC-01491,30,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2023,Semester 1,2024,Website Form,42.4,1,Secondary,1,1,88.4,74.8,0,0,Graduated,0
GTC-01492,38,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2024,Semester 1,2025,Facebook Ad,40.8,0,Secondary,1,0,74.5,44.3,1,2,Graduated,0
GTC-01493,22,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2024,Semester 2,2025,School Fair,21.4,1,None,0,1,74.3,30.6,3,3,Dropped Out,0
GTC-01494,42,Male,Block 8 Campus,Diploma in Accounting,2,2023,Semester 1,2025,Agent,2.9,1,None,0,0,78.1,30.0,1,1,Graduated,0
GTC-01495,25,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2023,Semester 1,2025,School Fair,78.5,1,None,1,0,81.6,60.3,0,0,Graduated,0
GTC-01496,35,Male,Main Campus - Gaborone,Diploma in Health Sciences,2,2024,Semester 1,2026,Facebook Ad,80.6,0,Primary,1,1,41.9,30.0,2,3,Dropped Out,0
GTC-01497,45,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2025,Semester 1,2027,Walk-In,12.8,1,Primary,1,0,80.8,64.4,2,1,Active,1
GTC-01498,33,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Radio Ad,51.7,1,Secondary,1,1,75.8,45.5,0,1,Graduated,0
GTC-01499,38,Female,Main Campus - Gaborone,Diploma in Health Sciences,2,2025,Semester 2,2027,School Fair,77.8,1,None,0,0,63.3,30.0,2,3,Dropped Out,0
GTC-01500,18,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2025,Semester 2,2026,Radio Ad,33.4,0,Secondary,0,0,79.9,55.4,1,0,Active,0
GTC-01501,19,Female,Main Campus - Gaborone,Diploma in Engineering,2,2023,Semester 1,2025,School Fair,34.1,0,Secondary,1,0,85.3,40.4,0,1,Graduated,0
GTC-01502,39,Female,Block 8 Campus,Diploma in IT,2,2024,Semester 2,2026,Website Form,72.4,0,None,1,1,57.4,37.4,2,3,Dropped Out,0
GTC-01503,42,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2025,Semester 2,2026,Walk-In,75.5,0,Secondary,0,0,67.8,30.0,3,3,Dropped Out,0
GTC-01504,38,Male,Block 8 Campus,Diploma in IT,2,2025,Semester 1,2027,Referral,35.0,1,Secondary,1,1,77.3,49.3,0,1,Dropped Out,0
GTC-01505,20,Male,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 1,2026,Facebook Ad,4.6,0,None,1,1,68.3,49.2,1,2,Dropped Out,0
GTC-01506,39,Male,Block 8 Campus,Certificate in Hospitality,1,2023,Semester 1,2024,School Fair,58.4,1,Tertiary,0,0,73.3,39.6,1,2,Graduated,0
GTC-01507,39,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2023,Semester 2,2024,Walk-In,39.9,1,Secondary,0,0,85.4,56.0,1,0,Graduated,0
GTC-01508,21,Male,Block 8 Campus,Diploma in IT,2,2024,Semester 1,2026,Agent,20.9,1,None,0,0,78.3,62.0,1,0,Active,0
GTC-01509,21,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2025,Semester 2,2027,Website Form,22.4,1,Tertiary,1,0,100.0,51.2,0,0,Active,1
GTC-01510,32,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2023,Semester 2,2025,School Fair,49.9,1,Primary,0,0,82.9,30.0,1,1,Graduated,0
GTC-01511,33,Male,Block 8 Campus,Certificate in Business Admin,1,2023,Semester 2,2024,Referral,70.1,1,Primary,1,0,62.8,30.0,0,2,Dropped Out,0
GTC-01512,43,Female,Block 8 Campus,Diploma in Engineering,2,2024,Semester 2,2026,School Fair,62.0,1,None,1,0,67.5,49.6,2,3,Dropped Out,0
GTC-01513,27,Male,Main Campus - Gaborone,Diploma in Health Sciences,2,2025,Semester 2,2027,School Fair,75.5,1,Tertiary,1,1,82.7,31.0,1,1,Active,1
GTC-01514,24,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2023,Semester 1,2024,Referral,46.2,1,Primary,1,1,70.9,54.0,0,1,Graduated,0
GTC-01515,42,Male,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 1,2026,Agent,28.4,1,None,1,1,81.2,30.0,3,2,Active,1
GTC-01516,34,Male,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Walk-In,7.9,1,Tertiary,0,0,84.9,30.0,2,2,Graduated,0
GTC-01517,34,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Walk-In,27.2,0,Primary,1,1,70.6,30.0,0,2,Dropped Out,0
GTC-01518,41,Male,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2023,Semester 2,2024,Facebook Ad,42.1,1,Secondary,1,1,79.9,68.9,0,0,Graduated,0
GTC-01519,29,Female,Block 8 Campus,Diploma in Engineering,2,2025,Semester 2,2027,Facebook Ad,35.9,1,Tertiary,1,0,94.9,67.4,0,0,Active,0
GTC-01520,38,Male,Block 8 Campus,Diploma in Engineering,2,2025,Semester 1,2027,Facebook Ad,65.0,1,None,0,0,69.1,30.0,1,2,Dropped Out,0
GTC-01521,43,Male,Block 8 Campus,Certificate in Business Admin,1,2023,Semester 1,2024,Open Day,52.4,1,Secondary,0,0,78.2,70.3,0,0,Graduated,0
GTC-01522,37,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 2,2026,School Fair,29.4,1,Primary,0,0,74.2,30.0,4,3,Active,1
GTC-01523,38,Male,Main Campus - Gaborone,Certificate in Construction,1,2024,Semester 1,2025,Open Day,68.8,1,Primary,1,0,78.3,86.1,0,0,Graduated,0
GTC-01524,33,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2025,Semester 1,2026,School Fair,34.8,1,Tertiary,1,0,91.8,64.0,2,1,Active,1
GTC-01525,28,Female,Main Campus - Gaborone,Diploma in IT,2,2025,Semester 1,2027,Walk-In,76.1,0,Tertiary,0,0,62.1,30.2,1,2,Active,1
GTC-01526,43,Female,Main Campus - Gaborone,Diploma in Accounting,2,2025,Semester 1,2027,Radio Ad,59.9,1,Primary,1,0,72.7,53.1,1,1,Active,1
GTC-01527,33,Male,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 2,2024,Radio Ad,10.7,1,Secondary,0,0,86.4,62.3,1,0,Graduated,0
GTC-01528,26,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2023,Semester 2,2024,School Fair,16.1,1,Secondary,1,1,83.6,63.5,0,0,Graduated,0
GTC-01529,42,Female,Main Campus - Gaborone,Diploma in IT,2,2023,Semester 2,2025,School Fair,68.8,0,None,0,1,51.1,30.0,2,3,Dropped Out,0
GTC-01530,31,Male,Block 8 Campus,Diploma in Health Sciences,2,2024,Semester 1,2026,Referral,9.2,1,Primary,0,0,78.3,62.0,0,0,Active,0
GTC-01531,28,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2025,Semester 1,2027,Agent,73.2,1,None,1,1,74.6,30.0,4,3,Active,1
GTC-01532,23,Male,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 2,2027,Agent,49.8,0,Tertiary,0,0,75.4,31.8,2,2,Dropped Out,0
GTC-01533,44,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2025,Semester 1,2026,School Fair,66.7,1,Secondary,0,0,80.7,37.8,0,1,Dropped Out,0
GTC-01534,31,Male,Main Campus - Gaborone,Diploma in Accounting,2,2025,Semester 1,2027,School Fair,22.2,1,None,0,0,84.3,30.0,2,2,Active,1
GTC-01535,43,Female,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 1,2025,Agent,80.2,0,Secondary,1,0,78.9,63.2,0,0,Dropped Out,0
GTC-01536,42,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 1,2026,School Fair,48.6,0,Tertiary,1,1,62.3,30.0,2,3,Dropped Out,0
GTC-01537,21,Male,Main Campus - Gaborone,Diploma in IT,2,2025,Semester 2,2027,Referral,12.0,1,Tertiary,1,1,92.9,47.6,0,1,Active,1
GTC-01538,32,Female,Block 8 Campus,Diploma in IT,2,2024,Semester 1,2026,Open Day,59.7,0,None,0,0,57.7,30.0,1,2,Active,1
GTC-01539,42,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2025,Semester 2,2027,Facebook Ad,29.0,1,Secondary,1,0,90.0,68.5,0,0,Active,0
GTC-01540,30,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 1,2026,School Fair,24.5,1,Secondary,0,0,91.4,68.7,0,0,Active,0
GTC-01541,18,Female,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 1,2027,Open Day,29.5,1,Secondary,0,0,91.3,44.9,0,1,Active,1
GTC-01542,21,Female,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 1,2026,School Fair,46.0,0,Tertiary,1,1,79.6,30.0,2,2,Active,1
GTC-01543,25,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2025,Semester 2,2026,Walk-In,57.2,1,Secondary,1,0,91.3,86.3,0,0,Active,0
GTC-01544,28,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2023,Semester 2,2024,Website Form,13.0,0,Tertiary,0,0,75.4,46.9,2,2,Dropped Out,0
GTC-01545,24,Female,Main Campus - Gaborone,Diploma in Accounting,2,2024,Semester 2,2026,School Fair,53.6,1,Tertiary,0,0,87.2,53.8,0,0,Active,1
GTC-01546,31,Male,Block 8 Campus,Diploma in IT,2,2024,Semester 1,2026,Facebook Ad,75.4,1,Secondary,0,0,80.6,57.4,1,0,Active,0
GTC-01547,40,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Open Day,82.1,0,Secondary,0,0,60.5,51.9,0,1,Dropped Out,0
GTC-01548,24,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2024,Semester 1,2025,School Fair,40.7,1,Tertiary,1,1,95.2,74.3,0,0,Dropped Out,0
GTC-01549,37,Female,Block 8 Campus,Certificate in Hospitality,1,2024,Semester 1,2025,Facebook Ad,27.3,1,Primary,0,1,65.8,40.0,2,3,Dropped Out,0
GTC-01550,26,Male,Block 8 Campus,Certificate in Construction,1,2024,Semester 2,2025,Radio Ad,21.0,1,Secondary,1,0,93.8,79.4,0,0,Graduated,0
GTC-01551,23,Male,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 2,2026,Walk-In,53.8,0,None,0,1,54.1,30.0,2,3,Dropped Out,0
GTC-01552,25,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2024,Semester 1,2025,Facebook Ad,51.2,0,Tertiary,0,0,70.2,48.2,0,2,Graduated,0
GTC-01553,32,Female,Block 8 Campus,Diploma in Health Sciences,2,2023,Semester 2,2025,Referral,40.2,1,None,0,0,80.1,45.3,1,1,Graduated,0
GTC-01554,31,Female,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 1,2027,Walk-In,63.1,0,Secondary,1,0,69.5,31.6,2,3,Active,1
GTC-01555,40,Male,Main Campus - Gaborone,Diploma in Engineering,2,2025,Semester 1,2027,Open Day,36.2,1,None,1,0,76.7,30.0,3,2,Dropped Out,0
GTC-01556,19,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2023,Semester 2,2024,Agent,3.2,1,Tertiary,0,1,77.8,30.0,3,2,Dropped Out,0
GTC-01557,26,Female,Block 8 Campus,Diploma in Accounting,2,2023,Semester 1,2025,School Fair,28.2,1,None,1,0,85.8,64.2,0,0,Graduated,0
GTC-01558,25,Female,Main Campus - Gaborone,Diploma in Health Sciences,2,2024,Semester 2,2026,Open Day,41.0,1,None,0,0,85.5,81.6,0,0,Active,0
GTC-01559,31,Female,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2024,Semester 1,2025,Website Form,54.4,1,Tertiary,0,1,59.7,57.1,1,1,Dropped Out,0
GTC-01560,39,Male,Main Campus - Gaborone,Diploma in Health Sciences,2,2024,Semester 2,2026,Facebook Ad,32.3,1,Primary,1,1,67.7,45.1,3,3,Dropped Out,0
GTC-01561,35,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 1,2025,Referral,73.7,1,Primary,0,0,78.8,62.7,1,0,Graduated,0
GTC-01562,32,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 1,2024,Website Form,13.6,0,Secondary,1,1,65.9,31.3,3,3,Dropped Out,0
GTC-01563,29,Male,Main Campus - Gaborone,Certificate in Business Admin,1,2024,Semester 1,2025,Walk-In,16.5,0,Secondary,1,0,87.1,84.7,0,0,Graduated,0
GTC-01564,31,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2025,Semester 2,2027,Website Form,39.1,0,Tertiary,1,0,87.3,44.1,2,2,Active,1
GTC-01565,21,Male,Block 8 Campus,Diploma in Accounting,2,2024,Semester 1,2026,Walk-In,35.7,1,None,1,0,83.9,89.0,0,0,On Leave,0
GTC-01566,42,Male,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 1,2025,Agent,45.8,1,Primary,1,1,68.6,40.5,1,2,Dropped Out,0
GTC-01567,44,Female,Main Campus - Gaborone,Diploma in IT,2,2025,Semester 1,2027,Referral,42.5,0,None,0,1,53.9,30.0,1,2,Active,1
GTC-01568,33,Male,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Radio Ad,12.8,1,Tertiary,0,1,78.9,44.2,3,2,Dropped Out,0
GTC-01569,21,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2023,Semester 2,2024,Website Form,16.2,0,None,1,0,70.0,80.5,0,1,Graduated,0
GTC-01570,34,Female,Main Campus - Gaborone,Diploma in Health Sciences,2,2023,Semester 2,2025,Walk-In,15.2,0,Primary,1,0,74.3,30.0,2,3,Graduated,0
GTC-01571,40,Female,Main Campus - Gaborone,Diploma in IT,2,2024,Semester 1,2026,Website Form,37.3,0,Secondary,1,1,72.5,30.0,4,3,Dropped Out,0
GTC-01572,35,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Website Form,36.5,0,Primary,1,0,69.7,64.7,2,2,On Leave,0
GTC-01573,20,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2025,Semester 2,2026,Walk-In,78.4,1,Secondary,0,0,75.4,63.5,0,0,Dropped Out,0
GTC-01574,28,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2025,Semester 2,2027,School Fair,47.8,0,Secondary,1,0,79.1,57.6,0,0,Active,0
GTC-01575,32,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2025,Semester 2,2026,Facebook Ad,81.4,1,Primary,0,0,72.1,30.0,1,2,Dropped Out,0
GTC-01576,35,Female,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 2,2027,Website Form,32.6,1,Primary,1,0,76.7,43.4,1,1,Active,1
GTC-01577,18,Male,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2023,Semester 1,2024,Website Form,18.2,1,Secondary,1,0,86.4,47.6,1,1,Graduated,0
GTC-01578,18,Female,Block 8 Campus,Certificate in Construction,1,2025,Semester 1,2026,Open Day,82.8,0,Secondary,0,0,71.9,40.2,1,2,Active,1
GTC-01579,39,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2025,Semester 2,2027,Referral,45.9,1,Secondary,1,0,86.0,47.0,1,1,Active,1
GTC-01580,32,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2025,Semester 2,2026,Agent,22.2,1,Tertiary,1,1,71.4,34.1,3,3,Active,1
GTC-01581,37,Female,Main Campus - Gaborone,Diploma in IT,2,2023,Semester 1,2025,Website Form,62.7,0,None,0,0,58.3,30.0,1,2,Dropped Out,0
GTC-01582,38,Male,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 1,2025,Referral,64.7,0,Primary,1,0,67.3,30.0,2,3,Dropped Out,0
GTC-01583,26,Female,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 1,2025,Referral,1.2,1,Secondary,0,1,71.0,58.4,1,1,Graduated,0
GTC-01584,34,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 2,2024,Website Form,22.6,1,None,1,0,82.1,64.3,0,0,Graduated,0
GTC-01585,41,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 1,2026,Walk-In,53.7,0,Tertiary,0,0,70.2,33.7,3,3,Active,1
GTC-01586,29,Female,Block 8 Campus,Diploma in Engineering,2,2025,Semester 2,2027,Walk-In,14.9,1,Secondary,0,0,83.1,67.3,0,0,Active,0
GTC-01587,32,Female,Block 8 Campus,Diploma in Engineering,2,2023,Semester 1,2025,Agent,15.9,1,Secondary,1,0,98.3,74.9,0,0,Graduated,0
GTC-01588,18,Female,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 1,2026,Facebook Ad,39.0,1,None,1,0,90.2,56.1,2,1,Active,1
GTC-01589,31,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2025,Semester 1,2027,Website Form,56.5,1,Tertiary,1,0,75.5,55.4,1,0,Active,0
GTC-01590,26,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2023,Semester 2,2025,Open Day,56.0,1,Tertiary,0,1,71.3,30.0,1,2,Graduated,0
GTC-01591,19,Female,Block 8 Campus,Certificate in Hospitality,1,2024,Semester 1,2025,Website Form,18.3,1,Tertiary,1,1,85.8,61.6,1,0,Graduated,0
GTC-01592,25,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2023,Semester 1,2025,Referral,59.2,1,Primary,1,0,78.9,62.6,1,0,Graduated,0
GTC-01593,41,Female,Block 8 Campus,Certificate in Business Admin,1,2024,Semester 2,2025,Website Form,40.0,1,Secondary,1,0,87.0,30.0,2,2,Graduated,0
GTC-01594,41,Female,Block 8 Campus,Diploma in Accounting,2,2024,Semester 2,2026,Facebook Ad,55.7,1,Primary,0,0,65.1,30.0,1,2,Dropped Out,0
GTC-01595,25,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 1,2026,Referral,2.0,1,Tertiary,0,0,91.7,40.7,5,2,Active,1
GTC-01596,43,Male,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 2,2026,Website Form,48.8,0,Primary,0,1,50.1,30.0,2,3,Active,1
GTC-01597,18,Male,Block 8 Campus,Certificate in Construction,1,2025,Semester 1,2026,Walk-In,64.5,1,None,0,0,70.2,52.9,1,1,Active,1
GTC-01598,34,Female,Block 8 Campus,Certificate in Business Admin,1,2024,Semester 1,2025,Facebook Ad,63.8,1,Primary,0,0,66.6,42.7,2,3,Graduated,0
GTC-01599,43,Female,Block 8 Campus,Certificate in Hospitality,1,2024,Semester 2,2025,Agent,4.3,1,Primary,1,0,85.1,57.5,2,1,Graduated,0
GTC-01600,42,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 2,2025,School Fair,4.5,1,Secondary,1,0,89.5,64.5,1,0,Graduated,0
GTC-01601,33,Female,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 2,2026,Walk-In,17.1,0,None,0,0,61.8,30.0,3,3,Active,1
GTC-01602,22,Female,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 1,2026,Agent,20.6,0,Secondary,0,0,81.6,59.6,0,0,Active,0
GTC-01603,43,Male,Extension Campus - Mogoditshane,Diploma in Engineering,2,2023,Semester 1,2025,Facebook Ad,22.8,1,Secondary,0,0,85.2,50.9,1,0,Graduated,0
GTC-01604,22,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2024,Semester 2,2026,Open Day,81.9,1,Secondary,1,0,91.7,67.6,0,0,Active,0
GTC-01605,21,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2024,Semester 2,2025,School Fair,43.7,1,Secondary,1,1,78.6,73.0,0,0,Graduated,0
GTC-01606,41,Female,Extension Campus - Mogoditshane,Diploma in Accounting,2,2023,Semester 2,2025,Open Day,79.9,1,Primary,1,0,81.1,46.4,2,2,Graduated,0
GTC-01607,21,Male,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Agent,1.5,1,Tertiary,0,0,99.6,68.5,0,0,Graduated,0
GTC-01608,39,Female,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 1,2026,Open Day,32.4,0,Secondary,1,0,79.0,30.0,2,2,Dropped Out,0
GTC-01609,22,Male,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 1,2027,Referral,9.2,1,Primary,1,0,83.6,50.3,2,1,Active,1
GTC-01610,32,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2024,Semester 1,2025,Website Form,61.2,1,Primary,0,1,55.3,30.0,2,3,Dropped Out,0
GTC-01611,40,Female,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 2,2025,Radio Ad,28.9,1,None,0,0,74.7,56.2,1,1,Graduated,0
GTC-01612,21,Male,Block 8 Campus,Diploma in Engineering,2,2025,Semester 2,2027,Open Day,81.2,1,Primary,1,1,76.8,33.9,1,1,Dropped Out,0
GTC-01613,45,Female,Main Campus - Gaborone,Diploma in Health Sciences,2,2023,Semester 1,2025,Radio Ad,10.1,1,None,0,0,80.0,54.9,1,0,Graduated,0
GTC-01614,25,Male,Block 8 Campus,Certificate in Hospitality,1,2025,Semester 2,2026,School Fair,58.2,1,None,1,0,89.0,60.9,0,0,Active,0
GTC-01615,36,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2023,Semester 1,2024,Radio Ad,62.6,1,None,1,0,81.0,39.4,4,2,Dropped Out,0
GTC-01616,33,Male,Main Campus - Gaborone,Certificate in Construction,1,2025,Semester 2,2026,Facebook Ad,42.1,1,Tertiary,0,1,78.9,47.7,0,1,Active,1
GTC-01617,40,Female,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 2,2024,Referral,46.2,1,Secondary,1,0,89.1,44.0,1,1,Graduated,0
GTC-01618,32,Female,Main Campus - Gaborone,Diploma in IT,2,2024,Semester 2,2026,School Fair,26.7,0,Tertiary,0,0,74.0,41.3,0,2,Dropped Out,0
GTC-01619,25,Male,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 2,2027,Website Form,77.6,0,Secondary,0,1,54.8,30.0,4,3,Dropped Out,0
GTC-01620,27,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2023,Semester 1,2024,Website Form,33.2,0,Secondary,1,1,67.6,30.0,1,2,Dropped Out,0
GTC-01621,27,Female,Block 8 Campus,Certificate in Business Admin,1,2023,Semester 1,2024,Walk-In,41.4,0,Tertiary,1,0,88.7,37.6,3,2,Dropped Out,0
GTC-01622,36,Female,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 1,2026,Referral,43.3,1,None,0,0,74.6,32.0,1,2,Active,1
GTC-01623,44,Female,Block 8 Campus,Diploma in Engineering,2,2025,Semester 2,2027,Facebook Ad,19.0,1,Tertiary,0,0,77.0,44.1,0,1,Active,1
GTC-01624,19,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2023,Semester 2,2025,School Fair,42.5,1,Tertiary,1,0,96.8,87.4,1,0,Graduated,0
GTC-01625,37,Female,Main Campus - Gaborone,Diploma in Engineering,2,2025,Semester 1,2027,Agent,46.1,0,Primary,1,1,72.2,41.2,4,3,Dropped Out,0
