request_id,department,service_type,channel,district,officer_id,submit_date,resolution_date,sla_target_days,actual_days,within_sla,sla_breach_days,escalated,status,complexity,citizen_satisfaction
BPS-03619,Land Board,Consent to Transfer,Phone,Francistown,LBD-001,2024-11-23,2025-02-11,21,80.9,0,59.9,1,Resolved,1.3,1.0
BPS-02441,BURS,Tax Registration,In-Person,Molepolole,BRS-002,2022-01-06,2022-01-21,10,15.3,0,5.3,0,Resolved,0.9,3.0
BPS-00868,Education,Student Enrollment,Digital,Lobatse,EDU-008,2023-11-28,2023-12-06,14,8.6,1,0.0,0,Resolved,0.9,3.7
BPS-01141,Education,Scholarship Application,In-Person,Serowe,EDU-008,2024-09-02,2024-09-17,14,15.1,0,1.1,0,Resolved,1.4,3.1
BPS-00998,Education,Scholarship Application,In-Person,Molepolole,EDU-007,2024-02-04,2024-02-23,14,19.5,0,5.5,0,Resolved,1.4,
BPS-01338,Education,Teacher Posting,In-Person,Francistown,EDU-003,2023-03-20,2023-04-02,14,13.0,1,0.0,0,Resolved,1.3,
BPS-00542,Health,Facility Request,In-Person,Kanye,HLT-008,2024-12-02,2024-12-06,7,4.1,1,0.0,0,Resolved,1.1,
BPS-01100,Education,School Admin,In-Person,Maun,EDU-009,2022-01-25,2022-02-03,14,9.7,1,0.0,0,Resolved,0.8,
BPS-01133,Education,School Admin,In-Person,Maun,EDU-002,2024-10-15,2024-10-30,14,15.2,0,1.2,0,Resolved,0.8,2.8
BPS-04065,Works,Property Maintenance,In-Person,Lobatse,WRK-004,2023-10-26,2023-11-04,14,9.1,1,0.0,0,Resolved,1.0,3.5
BPS-02716,Social Welfare,Destitute Support,In-Person,Serowe,SWL-002,2023-06-08,2023-06-11,21,3.7,1,0.0,0,Resolved,1.3,3.5
BPS-02259,BURS,Compliance Certificate,In-Person,Kanye,BRS-010,2024-08-23,2024-08-25,10,2.1,1,0.0,0,Resolved,0.85,4.1
BPS-04751,Motor Registry,Vehicle Licensing,Post,Serowe,MTR-001,2024-09-21,2024-09-24,5,3.4,1,0.0,0,Resolved,0.9,
BPS-00060,Health,Medical Certificate,In-Person,Molepolole,HLT-004,2022-11-09,2022-11-16,7,7.2,0,0.2,0,Resolved,0.8,2.6
BPS-02884,Social Welfare,Destitute Support,Digital,Gaborone,SWL-001,2022-02-14,2022-03-06,21,20.0,1,0.0,0,Resolved,1.3,4.5
BPS-01939,Police,Document Request,In-Person,Lobatse,POL-004,2022-09-03,2022-09-09,5,6.3,0,1.3,0,Resolved,0.75,
BPS-02577,Social Welfare,Social Grant,Digital,Molepolole,SWL-008,2022-03-06,2022-03-24,21,18.6,1,0.0,0,Resolved,1.0,4.3
BPS-04937,Motor Registry,Roadworthy Certificate,Phone,Palapye,MTR-003,2023-09-03,2023-09-06,5,3.6,1,0.0,0,Resolved,1.0,
BPS-01079,Education,Teacher Posting,In-Person,Francistown,EDU-004,2022-04-15,2022-05-07,14,22.8,0,8.8,0,Resolved,1.3,3.1
BPS-03250,Immigration,Permanent Residency,Phone,Serowe,IMG-001,2024-03-26,2024-04-07,30,12.1,1,0.0,0,Resolved,1.4,2.8
BPS-03128,Immigration,Border Documentation,In-Person,Molepolole,IMG-001,2024-11-12,2024-12-16,30,34.5,0,4.5,0,Resolved,0.9,2.2
BPS-02489,BURS,Compliance Certificate,In-Person,Francistown,BRS-008,2025-01-01,2025-01-08,10,7.3,1,0.0,0,Resolved,0.85,
BPS-00941,Education,School Admin,Digital,Kanye,EDU-002,2023-03-07,2023-03-10,14,3.0,1,0.0,0,Resolved,0.8,4.7
BPS-01081,Education,Scholarship Application,Digital,Kanye,EDU-004,2022-04-08,2022-04-17,14,9.7,1,0.0,0,Resolved,1.4,4.4
BPS-00188,Health,Facility Request,In-Person,Kanye,HLT-001,2024-06-09,2024-06-15,7,6.1,1,0.0,0,Resolved,1.1,5.0
BPS-02635,Social Welfare,Orphan Welfare,Digital,Gaborone,SWL-004,2023-08-06,2023-08-31,21,25.1,0,4.1,1,Resolved,1.2,
BPS-02086,BURS,Compliance Certificate,In-Person,Serowe,BRS-003,2022-12-20,2022-12-22,10,2.1,1,0.0,0,Resolved,0.85,
BPS-02250,BURS,Tax Registration,Phone,Francistown,BRS-005,2024-03-21,2024-03-28,10,7.9,1,0.0,0,Resolved,0.9,
BPS-04891,Motor Registry,Vehicle Licensing,In-Person,Molepolole,MTR-004,2022-04-03,2022-04-04,5,1.2,1,0.0,0,Resolved,0.9,5.0
BPS-02024,BURS,VAT Filing,In-Person,Palapye,BRS-002,2023-12-31,2024-01-01,10,1.9,1,0.0,0,Resolved,1.0,
BPS-03540,Land Board,Land Use Approval,Post,Lobatse,LBD-004,2024-08-29,2024-11-29,21,92.9,0,71.9,1,Resolved,1.6,1.0
BPS-04049,Works,Utility Request,In-Person,Palapye,WRK-003,2024-12-01,2024-12-13,14,12.4,1,0.0,0,Resolved,0.9,3.7
BPS-03607,Land Board,Land Allocation,Digital,Lobatse,LBD-001,2022-04-10,2022-05-15,21,35.1,0,14.1,1,Resolved,1.5,1.5
BPS-00227,Health,Patient Query,Post,Kanye,HLT-002,2024-06-24,2024-06-28,7,4.7,1,0.0,0,Resolved,0.7,
BPS-04848,Motor Registry,Driver Licence,Digital,Lobatse,MTR-015,2022-10-24,2022-10-25,5,1.5,1,0.0,0,Resolved,0.95,4.7
BPS-01930,Police,Protection Service,In-Person,Kanye,POL-010,2024-07-24,2024-08-03,5,10.3,0,5.3,1,Resolved,1.3,2.1
BPS-03056,Social Welfare,Destitute Support,In-Person,Molepolole,SWL-006,2023-05-14,2023-05-30,21,16.7,1,0.0,0,Resolved,1.3,3.9
BPS-04490,Motor Registry,Roadworthy Certificate,In-Person,Lobatse,MTR-014,2022-10-16,2022-10-18,5,2.4,1,0.0,0,Resolved,1.0,4.5
BPS-01405,Education,Teacher Posting,In-Person,Francistown,EDU-009,2024-04-17,2024-05-08,14,21.6,0,7.6,0,Resolved,1.3,2.7
BPS-02180,BURS,Compliance Certificate,In-Person,Lobatse,BRS-001,2023-08-11,2023-08-18,10,7.2,1,0.0,0,Resolved,0.85,3.5
BPS-00698,Health,Patient Query,Digital,Gaborone,HLT-007,2022-07-05,2022-07-06,7,1.0,1,0.0,0,Resolved,0.7,4.9
BPS-01125,Education,Scholarship Application,In-Person,Maun,EDU-005,2025-01-14,2025-02-09,14,26.9,0,12.9,1,Resolved,1.4,2.5
BPS-03362,Immigration,Work Permit,In-Person,Gaborone,IMG-006,2022-10-11,2022-10-27,30,16.0,1,0.0,0,Resolved,1.2,3.2
BPS-04136,Works,Infrastructure Defect,In-Person,Gaborone,WRK-008,2024-11-04,2024-11-18,14,14.9,0,0.9,0,Resolved,1.2,2.0
BPS-01779,Police,Case Registration,Post,Serowe,POL-012,2024-10-09,2024-10-12,5,3.6,1,0.0,0,Resolved,1.1,3.7
BPS-02859,Social Welfare,Orphan Welfare,Post,Palapye,SWL-001,2024-12-09,2025-01-17,21,39.7,0,18.7,0,Resolved,1.2,2.6
BPS-01038,Education,School Admin,In-Person,Francistown,EDU-002,2022-06-19,2022-06-24,14,5.0,1,0.0,0,Resolved,0.8,4.5
BPS-04457,Motor Registry,Vehicle Licensing,In-Person,Maun,MTR-012,2023-07-23,2023-07-25,5,2.8,1,0.0,0,Resolved,0.9,
BPS-02257,BURS,Assessment Dispute,In-Person,Maun,BRS-002,2023-04-03,2023-04-18,10,15.1,0,5.1,1,Resolved,1.5,2.1
BPS-00314,Health,Patient Query,Phone,Molepolole,HLT-010,2022-12-06,2022-12-10,7,4.1,1,0.0,0,Resolved,0.7,3.5
BPS-02282,BURS,VAT Filing,In-Person,Francistown,BRS-002,2022-04-07,2022-04-13,10,6.5,1,0.0,0,Resolved,1.0,4.5
BPS-01417,Education,Scholarship Application,Digital,Lobatse,EDU-005,2022-11-21,2022-12-01,14,10.7,1,0.0,0,Resolved,1.4,4.3
BPS-01037,Education,Teacher Posting,Digital,Francistown,EDU-007,2024-08-07,2024-08-13,14,6.4,1,0.0,0,Resolved,1.3,4.0
BPS-02160,BURS,VAT Filing,In-Person,Francistown,BRS-009,2024-12-05,2024-12-14,10,9.0,1,0.0,0,Resolved,1.0,
BPS-04164,Works,Property Maintenance,Phone,Serowe,WRK-009,2023-04-27,2023-05-01,14,4.1,1,0.0,0,Resolved,1.0,3.4
BPS-01755,Police,Document Request,Post,Palapye,POL-004,2022-03-11,2022-03-15,5,4.2,1,0.0,0,Resolved,0.75,4.2
BPS-03113,Immigration,Work Permit,In-Person,Francistown,IMG-002,2024-07-03,2024-07-30,30,27.9,1,0.0,0,Resolved,1.2,4.3
BPS-02814,Social Welfare,Social Grant,Phone,Lobatse,SWL-003,2022-07-31,2022-08-14,21,14.1,1,0.0,0,Resolved,1.0,3.8
BPS-02699,Social Welfare,Destitute Support,In-Person,Francistown,SWL-004,2022-03-02,2022-04-02,21,31.2,0,10.2,0,Resolved,1.3,2.4
BPS-03208,Immigration,Border Documentation,Phone,Lobatse,IMG-007,2023-06-23,2023-07-20,30,27.5,1,0.0,0,Resolved,0.9,3.7
BPS-04351,Motor Registry,Driver Licence,Post,Maun,MTR-006,2024-05-08,2024-05-09,5,1.0,1,0.0,0,Resolved,0.95,4.1
BPS-03432,Immigration,Work Permit,Digital,Maun,IMG-001,2023-10-17,2023-11-17,30,31.7,0,1.7,0,Resolved,1.2,3.0
BPS-01507,Police,Protection Service,In-Person,Palapye,POL-014,2023-12-20,2023-12-26,5,6.7,0,1.7,0,Resolved,1.3,
BPS-01924,Police,Case Registration,Digital,Francistown,POL-008,2024-01-02,2024-01-06,5,4.3,1,0.0,0,Resolved,1.1,4.1
BPS-00449,Health,Facility Request,In-Person,Serowe,HLT-010,2023-01-20,2023-01-26,7,6.5,1,0.0,0,Resolved,1.1,
BPS-04129,Works,Infrastructure Defect,In-Person,Kanye,WRK-009,2024-10-29,2024-11-09,14,11.3,1,0.0,0,Resolved,1.2,4.1
BPS-02529,Social Welfare,Destitute Support,In-Person,Serowe,SWL-004,2023-01-14,2023-02-24,21,41.4,0,20.4,1,Resolved,1.3,2.1
BPS-04970,Motor Registry,Driver Licence,Digital,Molepolole,MTR-010,2023-02-04,2023-02-05,5,1.7,1,0.0,0,Resolved,0.95,5.0
BPS-02790,Social Welfare,Social Grant,Digital,Kanye,SWL-008,2023-03-14,2023-03-29,21,15.5,1,0.0,0,Resolved,1.0,
BPS-00362,Health,Facility Request,In-Person,Molepolole,HLT-007,2022-12-20,2022-12-30,7,10.5,0,3.5,0,Resolved,1.1,3.4
BPS-02184,BURS,VAT Filing,In-Person,Maun,BRS-007,2023-12-05,2023-12-19,10,14.1,0,4.1,0,Resolved,1.0,2.7
BPS-01135,Education,Scholarship Application,In-Person,Maun,EDU-002,2024-08-01,2024-08-15,14,14.5,0,0.5,0,Resolved,1.4,3.3
BPS-03881,Works,Utility Request,Phone,Serowe,WRK-003,2023-02-17,2023-02-26,14,9.8,1,0.0,0,Resolved,0.9,4.3
BPS-02156,BURS,Compliance Certificate,In-Person,Gaborone,BRS-007,2023-04-18,2023-04-23,10,5.8,1,0.0,0,Resolved,0.85,4.1
BPS-01831,Police,Clearance Certificate,Digital,Maun,POL-002,2024-06-24,2024-06-28,5,4.8,1,0.0,0,Resolved,0.85,4.5
BPS-01054,Education,Student Enrollment,In-Person,Palapye,EDU-005,2022-07-15,2022-07-24,14,9.9,1,0.0,0,Resolved,0.9,4.0
BPS-00023,Health,Facility Request,In-Person,Molepolole,HLT-008,2023-01-25,2023-02-02,7,8.3,0,1.3,0,Resolved,1.1,3.0
BPS-02067,BURS,VAT Filing,Digital,Kanye,BRS-005,2023-07-04,2023-07-06,10,2.1,1,0.0,0,Resolved,1.0,4.7
BPS-01654,Police,Case Registration,Digital,Gaborone,POL-010,2023-06-06,2023-06-10,5,4.0,1,0.0,0,Resolved,1.1,
BPS-02588,Social Welfare,Old Age Pension,In-Person,Molepolole,SWL-007,2022-06-18,2022-07-05,21,17.4,1,0.0,0,Resolved,1.1,3.6
BPS-03211,Immigration,Border Documentation,In-Person,Kanye,IMG-006,2022-11-07,2022-12-10,30,33.5,0,3.5,0,Resolved,0.9,2.4
BPS-04303,Works,Asset Management,Post,Serowe,WRK-001,2024-10-01,2024-10-11,14,10.3,1,0.0,0,Resolved,1.1,4.1
BPS-04037,Works,Asset Management,In-Person,Gaborone,WRK-007,2023-03-22,2023-04-08,14,17.2,0,3.2,0,Resolved,1.1,2.6
BPS-02326,BURS,Tax Registration,Post,Maun,BRS-012,2024-03-11,2024-03-21,10,10.6,0,0.6,0,Resolved,0.9,3.3
BPS-00461,Health,Medical Certificate,Phone,Molepolole,HLT-007,2023-10-03,2023-10-12,7,9.0,0,2.0,0,Resolved,0.8,
BPS-01068,Education,School Admin,In-Person,Molepolole,EDU-002,2024-10-04,2024-10-17,14,13.8,1,0.0,0,Resolved,0.8,4.6
BPS-00088,Health,Medical Certificate,In-Person,Palapye,HLT-007,2024-08-20,2024-08-25,7,5.6,1,0.0,0,Resolved,0.8,4.3
BPS-01431,Education,Scholarship Application,Phone,Kanye,EDU-004,2023-07-18,2023-08-02,14,15.7,0,1.7,0,Resolved,1.4,
BPS-02648,Social Welfare,Social Grant,In-Person,Molepolole,SWL-008,2022-09-21,2022-09-29,21,8.5,1,0.0,0,Resolved,1.0,
BPS-00283,Health,Patient Query,In-Person,Francistown,HLT-005,2022-09-29,2022-10-07,7,8.6,0,1.6,0,Resolved,0.7,2.9
BPS-00463,Health,Specialist Referral,In-Person,Francistown,HLT-003,2023-01-18,2023-01-24,7,6.5,1,0.0,0,Resolved,1.2,
BPS-00213,Health,Patient Query,In-Person,Palapye,HLT-009,2023-07-27,2023-08-03,7,7.0,1,0.0,0,Resolved,0.7,3.5
BPS-02500,Social Welfare,Orphan Welfare,Phone,Palapye,SWL-007,2024-01-17,2024-02-08,21,22.4,0,1.4,0,Resolved,1.2,1.8
BPS-01369,Education,Teacher Posting,Phone,Molepolole,EDU-008,2022-12-05,2022-12-14,14,9.7,1,0.0,0,Resolved,1.3,
BPS-00235,Health,Medical Certificate,In-Person,Lobatse,HLT-008,2023-01-17,2023-01-28,7,11.0,0,4.0,0,Resolved,0.8,2.7
BPS-02771,Social Welfare,Social Grant,In-Person,Kanye,SWL-001,2022-01-27,2022-02-14,21,18.8,1,0.0,0,Resolved,1.0,
BPS-00598,Health,Facility Request,Digital,Gaborone,HLT-003,2024-02-11,2024-02-12,7,1.2,1,0.0,0,Resolved,1.1,
BPS-04421,Motor Registry,Vehicle Licensing,Digital,Palapye,MTR-007,2024-12-29,2025-01-01,5,3.6,1,0.0,0,Resolved,0.9,5.0
BPS-02251,BURS,VAT Filing,Phone,Lobatse,BRS-005,2024-07-12,2024-07-18,10,6.6,1,0.0,0,Resolved,1.0,4.7
BPS-04032,Works,Asset Management,Phone,Palapye,WRK-004,2024-08-05,2024-08-09,14,4.2,1,0.0,0,Resolved,1.1,3.4
BPS-02284,BURS,Compliance Certificate,Phone,Lobatse,BRS-008,2022-03-15,2022-03-19,10,4.3,1,0.0,0,Resolved,0.85,3.3
BPS-00663,Health,Facility Request,In-Person,Kanye,HLT-011,2023-09-06,2023-09-10,7,4.7,1,0.0,0,Resolved,1.1,3.6
BPS-04964,Motor Registry,Vehicle Licensing,In-Person,Palapye,MTR-005,2024-10-31,2024-11-01,5,1.5,1,0.0,0,Resolved,0.9,4.6
BPS-02286,BURS,Compliance Certificate,In-Person,Maun,BRS-003,2024-10-05,2024-10-14,10,9.8,1,0.0,0,Resolved,0.85,
BPS-04717,Motor Registry,Driver Licence,In-Person,Francistown,MTR-007,2022-07-05,2022-07-08,5,3.8,1,0.0,0,Resolved,0.95,
BPS-03194,Immigration,Permanent Residency,Digital,Francistown,IMG-001,2022-11-10,2022-11-30,30,20.1,1,0.0,0,Resolved,1.4,3.1
BPS-02504,Social Welfare,Destitute Support,In-Person,Palapye,SWL-002,2024-10-06,2024-10-23,21,17.9,1,0.0,0,Resolved,1.3,
BPS-04044,Works,Asset Management,Digital,Gaborone,WRK-005,2023-07-24,2023-08-03,14,10.9,1,0.0,0,Resolved,1.1,3.7
BPS-00780,Health,Medical Certificate,In-Person,Molepolole,HLT-007,2022-07-28,2022-08-03,7,6.3,1,0.0,0,Resolved,0.8,
BPS-04020,Works,Property Maintenance,In-Person,Maun,WRK-003,2022-06-04,2022-06-17,14,13.2,1,0.0,0,Resolved,1.0,
BPS-03427,Immigration,Permanent Residency,Phone,Serowe,IMG-002,2022-04-05,2022-05-11,30,36.1,0,6.1,0,Resolved,1.4,
BPS-04307,Works,Utility Request,In-Person,Lobatse,WRK-005,2025-01-14,2025-01-21,14,7.7,1,0.0,0,Resolved,0.9,
BPS-03197,Immigration,Permanent Residency,Digital,Maun,IMG-001,2024-03-02,2024-04-03,30,32.6,0,2.6,0,Resolved,1.4,2.8
BPS-04836,Motor Registry,Vehicle Licensing,Post,Serowe,MTR-005,2023-12-01,2023-12-04,5,3.1,1,0.0,0,Resolved,0.9,4.9
BPS-00686,Health,Specialist Referral,Digital,Maun,HLT-011,2023-10-04,2023-10-09,7,5.6,1,0.0,0,Resolved,1.2,4.1
BPS-03170,Immigration,Citizenship Application,Digital,Lobatse,IMG-006,2023-09-23,2023-10-19,30,26.9,1,0.0,0,Resolved,1.6,
BPS-03927,Works,Asset Management,In-Person,Maun,WRK-001,2024-07-29,2024-08-18,14,20.1,0,6.1,0,Resolved,1.1,3.0
BPS-03435,Immigration,Border Documentation,In-Person,Molepolole,IMG-006,2022-10-31,2022-12-13,30,43.2,0,13.2,0,Resolved,0.9,2.1
BPS-02172,BURS,VAT Filing,Digital,Kanye,BRS-007,2022-04-07,2022-04-11,10,4.6,1,0.0,0,Resolved,1.0,
BPS-03690,Land Board,Land Use Approval,Phone,Kanye,LBD-001,2022-09-25,2022-11-28,21,64.3,0,43.3,1,Resolved,1.6,1.1
BPS-01851,Police,Document Request,In-Person,Maun,POL-011,2023-08-25,2023-08-27,5,2.9,1,0.0,0,Resolved,0.75,4.6
BPS-00488,Health,Facility Request,Phone,Gaborone,HLT-004,2023-06-18,2023-06-19,7,1.0,1,0.0,0,Resolved,1.1,3.6
BPS-01689,Police,Document Request,Post,Lobatse,POL-014,2024-11-17,2024-11-21,5,4.8,1,0.0,0,Resolved,0.75,4.8
BPS-02231,BURS,Tax Registration,Digital,Serowe,BRS-007,2023-10-20,2023-10-22,10,2.5,1,0.0,0,Resolved,0.9,4.6
BPS-03265,Immigration,Permanent Residency,Digital,Serowe,IMG-004,2022-08-28,2022-09-25,30,28.9,1,0.0,0,Resolved,1.4,3.5
BPS-02321,BURS,VAT Filing,In-Person,Francistown,BRS-010,2024-12-18,2024-12-26,10,8.1,1,0.0,0,Resolved,1.0,4.3
BPS-00783,Health,Facility Request,Digital,Palapye,HLT-003,2022-08-10,2022-08-16,7,6.5,1,0.0,0,Resolved,1.1,
BPS-00522,Health,Facility Request,Digital,Kanye,HLT-004,2024-07-28,2024-08-02,7,5.1,1,0.0,0,Resolved,1.1,3.5
BPS-00523,Health,Facility Request,In-Person,Molepolole,HLT-002,2023-03-28,2023-04-01,7,4.3,1,0.0,0,Resolved,1.1,3.7
BPS-02838,Social Welfare,Destitute Support,In-Person,Lobatse,SWL-008,2023-10-12,2023-11-20,21,39.2,0,18.2,0,Resolved,1.3,2.7
BPS-04540,Motor Registry,Roadworthy Certificate,In-Person,Kanye,MTR-010,2024-03-16,2024-03-20,5,4.6,1,0.0,0,Resolved,1.0,4.6
BPS-02399,BURS,Tax Registration,Digital,Lobatse,BRS-003,2024-11-08,2024-11-12,10,4.8,1,0.0,0,Resolved,0.9,4.6
BPS-02208,BURS,VAT Filing,In-Person,Kanye,BRS-003,2024-08-06,2024-08-14,10,8.1,1,0.0,0,Resolved,1.0,
BPS-03478,Land Board,Land Certificate,Digital,Palapye,LBD-003,2024-11-05,2024-11-13,21,8.8,1,0.0,0,Resolved,1.2,2.3
BPS-03553,Land Board,Land Allocation,Phone,Francistown,LBD-004,2023-10-16,2023-12-27,21,72.6,0,51.6,1,Resolved,1.5,1.0
BPS-04088,Works,Infrastructure Defect,In-Person,Palapye,WRK-009,2023-09-22,2023-10-08,14,16.4,0,2.4,0,Resolved,1.2,2.6
BPS-02823,Social Welfare,Old Age Pension,Digital,Maun,SWL-008,2023-09-08,2023-09-22,21,14.8,1,0.0,0,Resolved,1.1,4.0
BPS-01512,Police,Document Request,In-Person,Serowe,POL-004,2023-05-18,2023-05-21,5,3.6,1,0.0,0,Resolved,0.75,3.6
BPS-01883,Police,Protection Service,In-Person,Gaborone,POL-009,2024-04-15,2024-04-17,5,2.1,1,0.0,0,Resolved,1.3,3.8
BPS-00652,Health,Medical Certificate,In-Person,Maun,HLT-007,2024-07-02,2024-07-09,7,7.0,1,0.0,0,Resolved,0.8,3.8
BPS-04931,Motor Registry,Number Plate,Phone,Gaborone,MTR-002,2023-04-10,2023-04-12,5,2.4,1,0.0,0,Resolved,0.8,5.0
BPS-03090,Social Welfare,Old Age Pension,In-Person,Kanye,SWL-001,2022-12-01,2022-12-24,21,23.1,0,2.1,0,Resolved,1.1,2.3
BPS-00370,Health,Specialist Referral,Phone,Lobatse,HLT-008,2022-12-26,2022-12-29,7,3.8,1,0.0,0,Resolved,1.2,
BPS-04998,Motor Registry,Number Plate,Digital,Molepolole,MTR-014,2022-07-20,2022-07-25,5,5.0,1,0.0,0,Resolved,0.8,4.4
BPS-00119,Health,Specialist Referral,In-Person,Kanye,HLT-009,2024-12-23,2025-01-02,7,10.8,0,3.8,1,Resolved,1.2,2.2
BPS-03321,Immigration,Permanent Residency,Digital,Molepolole,IMG-006,2024-09-12,2024-10-10,30,28.1,1,0.0,0,Resolved,1.4,
BPS-03035,Social Welfare,Orphan Welfare,Digital,Palapye,SWL-007,2023-01-13,2023-01-28,21,15.8,1,0.0,0,Resolved,1.2,
BPS-02217,BURS,Tax Registration,Phone,Serowe,BRS-003,2024-02-20,2024-02-25,10,5.5,1,0.0,0,Resolved,0.9,
BPS-03543,Land Board,Land Certificate,In-Person,Palapye,LBD-003,2023-08-27,2023-11-11,21,76.6,0,55.6,0,Resolved,1.2,1.6
BPS-01614,Police,Clearance Certificate,In-Person,Gaborone,POL-013,2024-08-28,2024-08-31,5,3.5,1,0.0,0,Resolved,0.85,4.5
BPS-03152,Immigration,Permanent Residency,In-Person,Molepolole,IMG-001,2023-09-21,2023-10-22,30,31.5,0,1.5,0,Resolved,1.4,1.3
BPS-00963,Education,Student Enrollment,In-Person,Gaborone,EDU-006,2022-12-18,2022-12-28,14,10.1,1,0.0,0,Resolved,0.9,4.9
BPS-02511,Social Welfare,Orphan Welfare,Digital,Molepolole,SWL-003,2022-04-13,2022-05-01,21,18.4,1,0.0,0,Resolved,1.2,4.2
BPS-03832,Land Board,Land Allocation,In-Person,Kanye,LBD-004,2023-12-11,2024-02-07,21,58.5,0,37.5,1,Resolved,1.5,1.0
BPS-02824,Social Welfare,Destitute Support,Post,Maun,SWL-002,2024-04-27,2024-05-10,21,13.3,1,0.0,0,Resolved,1.3,3.3
BPS-04344,Motor Registry,Driver Licence,Phone,Serowe,MTR-014,2022-05-01,2022-05-05,5,4.6,1,0.0,0,Resolved,0.95,4.7
BPS-03033,Social Welfare,Old Age Pension,In-Person,Francistown,SWL-004,2024-03-03,2024-03-24,21,21.9,0,0.9,0,Resolved,1.1,
BPS-02416,BURS,VAT Filing,Phone,Kanye,BRS-001,2023-04-30,2023-05-06,10,6.8,1,0.0,0,Resolved,1.0,4.7
BPS-04655,Motor Registry,Driver Licence,Phone,Molepolole,MTR-015,2022-07-23,2022-07-27,5,4.8,1,0.0,0,Resolved,0.95,4.7
BPS-04237,Works,Infrastructure Defect,Digital,Kanye,WRK-004,2024-06-07,2024-06-23,14,16.7,0,2.7,0,Resolved,1.2,2.0
BPS-02186,BURS,Tax Registration,Digital,Maun,BRS-007,2023-05-07,2023-05-15,10,8.1,1,0.0,0,Resolved,0.9,3.6
BPS-03670,Land Board,Consent to Transfer,In-Person,Maun,LBD-006,2024-06-10,2024-08-19,21,70.5,0,49.5,1,Resolved,1.3,1.4
BPS-02038,BURS,VAT Filing,Post,Serowe,BRS-002,2024-01-03,2024-01-09,10,6.3,1,0.0,0,Resolved,1.0,3.2
BPS-04363,Motor Registry,Driver Licence,Digital,Serowe,MTR-001,2023-12-07,2023-12-08,5,1.7,1,0.0,0,Resolved,0.95,4.9
BPS-00773,Health,Medical Certificate,Digital,Lobatse,HLT-004,2022-12-18,2022-12-23,7,5.5,1,0.0,0,Resolved,0.8,4.0
BPS-01285,Education,School Admin,In-Person,Francistown,EDU-006,2024-01-12,2024-01-17,14,5.6,1,0.0,0,Resolved,0.8,3.7
BPS-04604,Motor Registry,Number Plate,In-Person,Maun,MTR-011,2023-12-26,2023-12-30,5,4.4,1,0.0,0,Resolved,0.8,
BPS-04795,Motor Registry,Number Plate,In-Person,Molepolole,MTR-014,2023-03-08,2023-03-10,5,2.2,1,0.0,0,Resolved,0.8,5.0
BPS-01415,Education,Student Enrollment,In-Person,Serowe,EDU-008,2023-06-17,2023-06-23,14,6.9,1,0.0,0,Resolved,0.9,4.6
BPS-01235,Education,School Admin,In-Person,Maun,EDU-006,2024-08-16,2024-08-23,14,7.1,1,0.0,0,Resolved,0.8,
BPS-02700,Social Welfare,Old Age Pension,Digital,Molepolole,SWL-003,2022-11-05,2022-11-27,21,22.2,0,1.2,0,Resolved,1.1,
BPS-00436,Health,Facility Request,Post,Molepolole,HLT-005,2024-09-06,2024-09-15,7,9.3,0,2.3,0,Resolved,1.1,
BPS-01675,Police,Clearance Certificate,In-Person,Francistown,POL-003,2023-01-18,2023-01-23,5,5.8,0,0.8,0,Resolved,0.85,2.2
BPS-00366,Health,Patient Query,In-Person,Serowe,HLT-006,2022-03-02,2022-03-06,7,4.9,1,0.0,0,Resolved,0.7,
BPS-02650,Social Welfare,Social Grant,Digital,Francistown,SWL-006,2024-09-16,2024-10-02,21,16.3,1,0.0,0,Resolved,1.0,
BPS-00232,Health,Medical Certificate,Phone,Molepolole,HLT-003,2022-12-27,2023-01-01,7,5.2,1,0.0,0,Resolved,0.8,4.0
BPS-04268,Works,Utility Request,In-Person,Maun,WRK-002,2024-02-06,2024-02-07,14,1.4,1,0.0,0,Resolved,0.9,3.7
BPS-04042,Works,Infrastructure Defect,In-Person,Serowe,WRK-002,2022-09-29,2022-10-20,14,21.3,0,7.3,1,Resolved,1.2,
BPS-04400,Motor Registry,Driver Licence,Digital,Lobatse,MTR-009,2023-08-29,2023-09-02,5,4.8,1,0.0,0,Resolved,0.95,5.0
BPS-00408,Health,Patient Query,In-Person,Kanye,HLT-007,2024-07-29,2024-08-02,7,4.0,1,0.0,0,Resolved,0.7,4.4
BPS-02091,BURS,Tax Registration,Phone,Molepolole,BRS-005,2022-10-11,2022-10-18,10,7.8,1,0.0,0,Resolved,0.9,4.5
BPS-00087,Health,Medical Certificate,Digital,Serowe,HLT-002,2023-03-09,2023-03-14,7,5.0,1,0.0,0,Resolved,0.8,
BPS-00845,Education,School Admin,In-Person,Francistown,EDU-007,2024-05-15,2024-05-25,14,10.3,1,0.0,0,Resolved,0.8,3.6
BPS-01032,Education,School Admin,In-Person,Gaborone,EDU-006,2023-09-15,2023-09-17,14,2.6,1,0.0,0,Resolved,0.8,
BPS-02856,Social Welfare,Orphan Welfare,In-Person,Serowe,SWL-002,2024-02-03,2024-02-20,21,17.9,1,0.0,0,Resolved,1.2,
BPS-04110,Works,Property Maintenance,Digital,Molepolole,WRK-002,2022-09-22,2022-10-01,14,9.7,1,0.0,0,Resolved,1.0,4.5
