property_id,city,suburb,property_type,transaction_type,agent,bedrooms,bathrooms,floor_area_sqm,plot_size_sqm,age_years,has_pool,has_garage,is_gated_community,true_market_value,listed_price,sale_price,monthly_rent_bwp,rental_yield_pct,pricing_error_pct,commission_earned_bwp,commission_lost_bwp,listing_date,closed_date,days_on_market,viewings_count,referral_source,client_satisfaction,deal_status
PPG-01161,Gaborone,CBD,Townhouse,Rental,Agent_Mpho,1,1,451,878,27,0,1,1,1645714.2857142854,9600.0,9600.0,9600.0,7.0,0.0,9600.0,0.0,2025-03-03,2025-03-14,11,1,Referral,4.2,Closed
PPG-01162,Francistown,Gerald Estate,Townhouse,Sale,Agent_Gomolemo,5,4,579,409,27,0,1,0,1437000.0,1450000.0,1405000.0,0.0,0.0,0.9,70250.0,0.0,2024-10-15,2024-12-17,63,6,Walk-in,,Closed
PPG-01163,Gaborone,CBD,Plot,Sale,Agent_Kabo,0,0,0,986,34,0,0,1,376000.0,334000.0,361000.0,0.0,0.0,-11.17,18050.0,2100.0,2025-04-10,,320,32,Referral,4.2,Active
PPG-01164,Francistown,Monarch,Plot,Sale,Agent_Tshepho,0,0,0,1044,17,0,0,1,188000.0,188000.0,188000.0,0.0,0.0,0.0,9400.0,0.0,2024-02-28,2024-07-20,143,19,Referral,3.2,Closed
PPG-01165,Gaborone,Phase 2,Plot,Sale,Agent_Boago,0,0,0,1985,21,0,0,0,320000.0,312000.0,317000.0,0.0,0.0,-2.5,15850.0,400.0,2025-01-19,2025-01-26,7,1,Online Listing,3.3,Closed
PPG-01166,Francistown,Monarch,Warehouse,Rental,Agent_Neo,0,0,76,565,23,0,1,0,8039999.999999999,46900.0,46900.0,46900.0,7.0,0.0,46900.0,0.0,2024-08-09,2024-09-05,27,5,Cold Call,,Closed
PPG-01167,Gaborone,CBD,Apartment,Rental,Agent_Kabo,4,3,304,1188,0,0,0,1,1062857.1428571427,6200.0,6200.0,6200.0,7.0,0.0,6200.0,0.0,2024-03-30,2024-05-13,44,6,Agent Network,4.2,Closed
PPG-01168,Maun,Matlapana,House,Sale,Agent_Gomolemo,5,4,104,1513,7,0,1,0,297000.0,296000.0,287000.0,0.0,0.0,-0.34,14350.0,50.0,2025-04-23,,159,16,Online Listing,4.1,Active
PPG-01169,Gaborone,CBD,House,Rental,Agent_Kabo,1,1,196,1249,22,0,0,0,3291428.571428571,19200.0,19200.0,19200.0,7.0,0.0,19200.0,0.0,2024-09-20,2024-10-10,20,3,Cold Call,,Closed
PPG-01170,Francistown,Gerald Estate,Warehouse,Rental,Agent_Lesego,0,0,290,1352,5,0,1,1,9205714.285714285,53700.0,53700.0,53700.0,7.0,0.0,53700.0,0.0,2025-02-02,2025-02-27,25,6,Online Listing,,Closed
PPG-01171,Francistown,Gerald Estate,Plot,Sale,Agent_Tshepho,0,0,0,643,23,0,0,1,168000.0,163000.0,168000.0,0.0,0.0,-2.98,8400.0,250.0,2024-11-13,2025-04-07,145,14,Agent Network,3.6,Closed
PPG-01172,Maun,Matlapana,Retail Space,Rental,Agent_Tshepho,0,0,76,568,12,0,1,0,4131428.571428571,24100.0,24100.0,24100.0,7.0,0.0,24100.0,0.0,2025-01-08,2025-01-12,4,2,Walk-in,4.4,Closed
PPG-01173,Gaborone,Riverwalk,Apartment,Sale,Agent_Boago,4,3,568,1956,6,0,0,1,2514000.0,2396000.0,2417000.0,0.0,0.0,-4.69,120850.0,5900.0,2024-09-28,2024-10-19,21,4,Agent Network,3.7,Closed
PPG-01174,Gaborone,Block 9,Warehouse,Sale,Agent_Tshepho,0,0,386,1780,29,0,1,0,4601000.0,4573000.0,4455000.0,0.0,0.0,-0.61,222750.0,1400.0,2024-08-07,2024-12-01,116,14,Online Listing,4.1,Closed
PPG-01175,Gaborone,Block 9,Warehouse,Rental,Agent_Neo,0,0,330,1584,35,0,1,0,3497142.857142857,20400.0,20400.0,20400.0,7.0,0.0,20400.0,0.0,2025-04-24,2025-04-30,6,1,Referral,4.4,Closed
PPG-01176,Francistown,Monarch,Commercial Office,Sale,Agent_Lesego,0,0,66,1950,6,0,0,1,822000.0,796000.0,818000.0,0.0,0.0,-3.16,40900.0,1300.0,2024-05-16,2024-07-15,60,9,Cold Call,,Closed
PPG-01177,Gaborone,Mogoditshane,Retail Space,Sale,Agent_Neo,0,0,389,791,10,0,0,0,3996000.0,3702000.0,4017000.0,0.0,0.0,-7.36,200850.0,14700.0,2024-06-12,2024-09-24,104,15,Online Listing,,Closed
PPG-01178,Gaborone,Broadhurst,Warehouse,Sale,Agent_Mpho,0,0,156,814,0,0,1,0,2483000.0,2438000.0,2425000.0,0.0,0.0,-1.81,121250.0,2250.0,2024-01-10,2024-07-07,179,19,Agent Network,4.7,Closed
PPG-01179,Francistown,Gerald Estate,Warehouse,Sale,Agent_Lesego,0,0,458,417,28,0,1,0,6017000.0,5849000.0,5760000.0,0.0,0.0,-2.79,288000.0,8400.0,2024-06-07,2024-07-31,54,10,Agent Network,3.3,Closed
PPG-01180,Gaborone,Riverwalk,Plot,Sale,Agent_Tshepho,0,0,0,747,13,0,0,0,413000.0,413000.0,413000.0,0.0,0.0,0.0,20650.0,0.0,2024-02-04,2024-05-22,108,12,Agent Network,3.1,Closed
PPG-01181,Francistown,Monarch,Apartment,Rental,Agent_Neo,1,1,303,1075,2,0,0,1,1337142.857142857,7800.0,7800.0,7800.0,7.0,0.0,7800.0,0.0,2025-05-30,2025-06-21,22,7,Referral,,Closed
PPG-01182,Maun,Matlapana,Warehouse,Rental,Agent_Tshepho,0,0,114,570,31,0,1,0,12359999.999999998,72100.0,72100.0,72100.0,7.0,0.0,72100.0,0.0,2025-04-29,2025-05-25,26,3,Cold Call,3.8,Closed
PPG-01183,Francistown,Monarch,Retail Space,Sale,Agent_Tshepho,0,0,74,381,15,0,0,1,705000.0,724000.0,699000.0,0.0,0.0,2.7,34950.0,0.0,2024-10-16,2025-03-18,153,17,Agent Network,4.0,Closed
PPG-01184,Maun,Matlapana,House,Sale,Agent_Neo,5,4,556,1833,34,0,0,0,1105000.0,1104000.0,1106000.0,0.0,0.0,-0.09,55300.0,50.0,2024-07-31,2024-09-12,43,7,Agent Network,,Closed
PPG-01185,Gaborone,Mogoditshane,Warehouse,Rental,Agent_Mpho,0,0,450,507,8,0,1,0,9445714.285714285,55100.0,55100.0,55100.0,7.0,0.0,55100.0,0.0,2024-03-17,2024-05-01,45,6,Walk-in,4.1,Closed
PPG-01186,Francistown,Somerset,Townhouse,Sale,Agent_Kabo,1,1,246,1702,28,0,0,0,387000.0,400000.0,388000.0,0.0,0.0,3.36,19400.0,0.0,2024-06-14,2024-09-16,94,14,Agent Network,4.0,Closed
PPG-01187,Francistown,Monarch,Retail Space,Sale,Agent_Neo,0,0,191,719,28,0,1,0,1614000.0,1587000.0,1600000.0,0.0,0.0,-1.67,80000.0,1350.0,2024-09-18,2025-02-19,154,18,Online Listing,4.5,Closed
PPG-01188,Maun,Sedie Ward,Commercial Office,Rental,Agent_Gomolemo,0,0,460,350,20,0,1,0,7388571.428571428,43100.0,43100.0,43100.0,7.0,0.0,43100.0,0.0,2025-01-31,2025-02-15,15,2,Cold Call,4.7,Closed
PPG-01189,Francistown,Somerset,Apartment,Sale,Agent_Tshepho,1,1,120,1475,9,0,0,0,184000.0,188000.0,177000.0,0.0,0.0,2.17,8850.0,0.0,2025-05-26,,177,20,Cold Call,4.5,Active
PPG-01190,Francistown,Tati Siding,Townhouse,Sale,Agent_Kabo,3,2,541,1182,17,1,1,0,1061000.0,1076000.0,1024000.0,0.0,0.0,1.41,51200.0,0.0,2024-11-28,2025-01-01,34,4,Referral,4.7,Closed
PPG-01191,Francistown,Monarch,Retail Space,Rental,Agent_Neo,0,0,363,310,9,0,0,0,3205714.2857142854,18700.0,18700.0,18700.0,7.0,0.0,18700.0,0.0,2025-02-20,2025-03-29,37,3,Agent Network,3.5,Closed
PPG-01192,Francistown,Tati Siding,Retail Space,Sale,Agent_Kabo,0,0,523,340,15,0,1,1,5272000.0,5365000.0,5078000.0,0.0,0.0,1.76,253900.0,0.0,2024-02-19,2024-07-13,145,19,Cold Call,3.1,Closed
PPG-01193,Maun,Boseja,Warehouse,Sale,Agent_Kabo,0,0,335,1668,0,0,0,0,4988000.0,4904000.0,4784000.0,0.0,0.0,-1.68,239200.0,4200.0,2024-06-05,2024-11-01,149,14,Online Listing,,Closed
PPG-01194,Francistown,Gerald Estate,Commercial Office,Rental,Agent_Kabo,0,0,385,386,29,0,1,0,5485714.285714285,32000.0,32000.0,32000.0,7.0,0.0,32000.0,0.0,2025-05-18,2025-06-09,22,2,Cold Call,4.0,Closed
PPG-01195,Maun,Matlapana,Commercial Office,Sale,Agent_Lesego,0,0,404,1497,35,0,1,0,3896000.0,3806000.0,3687000.0,0.0,0.0,-2.31,184350.0,4500.0,2024-05-23,2024-08-23,92,11,Cold Call,4.7,Closed
PPG-01196,Francistown,Somerset,Retail Space,Sale,Agent_Lesego,0,0,101,765,6,0,0,0,1003000.0,989000.0,1006000.0,0.0,0.0,-1.4,50300.0,700.0,2024-09-30,2025-02-17,140,15,Referral,,Closed
PPG-01197,Maun,Sedie Ward,Apartment,Rental,Agent_Gomolemo,5,4,465,1726,32,0,0,0,1285714.2857142857,7500.0,7500.0,7500.0,7.0,0.0,7500.0,0.0,2025-03-06,2025-03-19,13,6,Referral,3.3,Closed
PPG-01198,Francistown,Monarch,Warehouse,Rental,Agent_Boago,0,0,445,1767,17,0,1,0,8365714.2857142845,48800.0,48800.0,48800.0,7.0,0.0,48800.0,0.0,2024-08-02,2024-08-11,9,1,Agent Network,3.8,Closed
PPG-01199,Gaborone,Broadhurst,Warehouse,Sale,Agent_Boago,0,0,440,488,33,0,0,0,4934000.0,5035000.0,4781000.0,0.0,0.0,2.05,239050.0,0.0,2024-01-24,2024-05-17,114,12,Referral,,Closed
PPG-01200,Maun,Matlapana,Apartment,Rental,Agent_Boago,1,1,521,1579,32,0,0,0,891428.5714285714,5200.0,5200.0,5200.0,7.0,0.0,5200.0,0.0,2024-06-04,2024-06-17,13,4,Referral,4.1,Closed
PPG-01201,Gaborone,CBD,Townhouse,Rental,Agent_Gomolemo,5,4,518,413,35,0,1,0,1817142.857142857,10600.0,10600.0,10600.0,7.0,0.0,10600.0,0.0,2024-09-22,2024-09-29,7,3,Agent Network,3.6,Closed
PPG-01202,Maun,Sedie Ward,House,Sale,Agent_Gomolemo,4,3,275,1247,32,1,0,1,548000.0,544000.0,536000.0,0.0,0.0,-0.73,26800.0,200.0,2024-09-26,2025-02-20,147,17,Cold Call,4.1,Closed
PPG-01203,Gaborone,Phakalane,Warehouse,Rental,Agent_Tshepho,0,0,141,609,15,0,0,0,5279999.999999999,30800.0,30800.0,30800.0,7.0,0.0,30800.0,0.0,2024-01-29,2024-03-12,43,9,Online Listing,,Closed
PPG-01204,Maun,Matlapana,Apartment,Rental,Agent_Neo,1,1,583,1870,8,0,0,0,891428.5714285714,5200.0,5200.0,5200.0,7.0,0.0,5200.0,0.0,2025-05-15,2025-05-18,3,3,Agent Network,4.7,Closed
PPG-01205,Maun,Matlapana,Retail Space,Sale,Agent_Kabo,0,0,525,1500,8,0,1,0,5443000.0,4923000.0,5283000.0,0.0,0.0,-9.55,264150.0,26000.0,2024-11-07,,282,29,Walk-in,3.1,Active
PPG-01206,Francistown,Gerald Estate,Plot,Sale,Agent_Neo,0,0,0,1362,14,0,0,0,188000.0,188000.0,188000.0,0.0,0.0,0.0,9400.0,0.0,2024-12-28,2025-04-28,121,15,Walk-in,4.5,Closed
PPG-01207,Gaborone,Broadhurst,House,Rental,Agent_Lesego,3,2,103,1695,20,0,0,1,3239999.9999999995,18900.0,18900.0,18900.0,7.0,0.0,18900.0,0.0,2025-05-04,2025-06-15,42,9,Cold Call,3.4,Closed
PPG-01208,Francistown,Gerald Estate,Townhouse,Rental,Agent_Kabo,3,2,581,1400,13,1,1,1,2879999.9999999995,16800.0,16800.0,16800.0,7.0,0.0,16800.0,0.0,2024-02-22,2024-04-06,44,5,Walk-in,5.0,Closed
PPG-01209,Francistown,Monarch,Apartment,Rental,Agent_Tshepho,1,1,392,1585,25,0,0,0,2057142.857142857,12000.0,12000.0,12000.0,7.0,0.0,12000.0,0.0,2024-03-17,2024-03-22,5,5,Cold Call,4.7,Closed
PPG-01210,Maun,Boseja,Commercial Office,Sale,Agent_Kabo,0,0,297,1608,19,0,0,0,3076000.0,2975000.0,3068000.0,0.0,0.0,-3.28,153400.0,5050.0,2025-03-09,,116,11,Online Listing,,Active
PPG-01211,Gaborone,Mogoditshane,Commercial Office,Rental,Agent_Lesego,0,0,283,1853,31,0,1,1,3497142.857142857,20400.0,20400.0,20400.0,7.0,0.0,20400.0,0.0,2025-05-25,2025-06-20,26,7,Agent Network,4.2,Closed
PPG-01212,Maun,Sedie Ward,Apartment,Rental,Agent_Boago,2,1,166,1342,25,0,0,0,2057142.857142857,12000.0,12000.0,12000.0,7.0,0.0,12000.0,0.0,2024-08-01,2024-08-06,5,4,Referral,3.7,Closed
PPG-01213,Francistown,Gerald Estate,Warehouse,Sale,Agent_Mpho,0,0,292,658,19,0,1,0,4276000.0,4112000.0,4159000.0,0.0,0.0,-3.84,207950.0,8200.0,2024-07-31,2024-10-22,83,11,Online Listing,4.4,Closed
PPG-01214,Francistown,Somerset,Warehouse,Rental,Agent_Kabo,0,0,425,1415,18,0,0,0,8434285.714285713,49200.0,49200.0,49200.0,7.0,0.0,49200.0,0.0,2024-04-27,2024-05-27,30,6,Walk-in,,Closed
PPG-01215,Gaborone,Mogoditshane,Apartment,Sale,Agent_Kabo,4,3,133,1622,18,0,0,0,276000.0,280000.0,275000.0,0.0,0.0,1.45,13750.0,0.0,2024-07-27,2024-12-05,131,15,Agent Network,,Closed
PPG-01216,Gaborone,Mogoditshane,Commercial Office,Rental,Agent_Tshepho,0,0,307,712,1,0,0,0,9154285.714285713,53400.0,53400.0,53400.0,7.0,0.0,53400.0,0.0,2024-12-22,2024-12-26,4,5,Cold Call,3.8,Closed
PPG-01217,Gaborone,Tlokweng,Commercial Office,Rental,Agent_Mpho,0,0,446,1226,29,0,1,0,10199999.999999998,59500.0,59500.0,59500.0,7.0,0.0,59500.0,0.0,2025-02-27,2025-03-29,30,3,Walk-in,,Closed
PPG-01218,Francistown,Tati Siding,Apartment,Sale,Agent_Lesego,1,1,197,1924,8,0,0,1,272000.0,273000.0,266000.0,0.0,0.0,0.37,13300.0,0.0,2025-03-07,,131,17,Online Listing,3.2,Active
PPG-01219,Francistown,Monarch,Townhouse,Rental,Agent_Mpho,3,2,473,546,17,0,0,1,2657142.857142857,15500.0,15500.0,15500.0,7.0,0.0,15500.0,0.0,2024-12-24,2024-12-31,7,2,Agent Network,4.8,Closed
PPG-01220,Francistown,Gerald Estate,Apartment,Rental,Agent_Gomolemo,1,1,172,1425,24,0,0,1,2022857.1428571427,11800.0,11800.0,11800.0,7.0,0.0,11800.0,0.0,2025-01-23,2025-02-08,16,5,Walk-in,4.5,Closed
PPG-01221,Maun,Sedie Ward,Plot,Sale,Agent_Neo,0,0,0,1029,10,0,0,0,115000.0,115000.0,115000.0,0.0,0.0,0.0,5750.0,0.0,2025-03-25,,103,10,Online Listing,,Active
PPG-01222,Gaborone,Phakalane,Apartment,Rental,Agent_Gomolemo,1,1,243,1821,21,0,0,1,1988571.4285714284,11600.0,11600.0,11600.0,7.0,0.0,11600.0,0.0,2024-08-01,2024-08-21,20,7,Online Listing,,Closed
PPG-01223,Maun,Boseja,Plot,Sale,Agent_Mpho,0,0,0,1392,34,0,0,1,85000.0,81000.0,80000.0,0.0,0.0,-4.71,4000.0,200.0,2025-05-08,,81,9,Cold Call,,Active
PPG-01224,Gaborone,Tlokweng,Townhouse,Rental,Agent_Boago,5,4,589,1255,20,1,1,0,1748571.4285714284,10200.0,10200.0,10200.0,7.0,0.0,10200.0,0.0,2024-11-25,2024-12-16,21,5,Referral,3.9,Closed
PPG-01225,Gaborone,Extension 14,Apartment,Rental,Agent_Kabo,5,4,112,422,6,0,0,0,1679999.9999999998,9800.0,9800.0,9800.0,7.0,0.0,9800.0,0.0,2024-09-06,2024-09-14,8,1,Online Listing,3.6,Closed
PPG-01226,Gaborone,Phase 2,Apartment,Rental,Agent_Tshepho,5,4,482,649,6,0,0,0,874285.7142857142,5100.0,5100.0,5100.0,7.0,0.0,5100.0,0.0,2024-03-20,2024-04-27,38,3,Agent Network,,Closed
PPG-01227,Maun,Boseja,Warehouse,Rental,Agent_Neo,0,0,493,916,8,0,1,0,3977142.857142857,23200.0,23200.0,23200.0,7.0,0.0,23200.0,0.0,2024-01-03,2024-01-15,12,5,Agent Network,3.5,Closed
PPG-01228,Maun,Matlapana,Townhouse,Sale,Agent_Lesego,2,1,72,1127,2,1,1,1,134000.0,137000.0,127000.0,0.0,0.0,2.24,6350.0,0.0,2024-10-22,2024-11-22,31,5,Walk-in,3.1,Closed
PPG-01229,Francistown,Tati Siding,House,Rental,Agent_Kabo,1,1,322,954,9,1,0,0,3977142.857142857,23200.0,23200.0,23200.0,7.0,0.0,23200.0,0.0,2024-07-29,2024-09-03,36,4,Referral,,Closed
PPG-01230,Gaborone,Phase 2,House,Rental,Agent_Kabo,2,1,193,677,11,1,1,0,1645714.2857142854,9600.0,9600.0,9600.0,7.0,0.0,9600.0,0.0,2024-02-17,2024-02-24,7,1,Walk-in,,Closed
PPG-01231,Francistown,Somerset,Apartment,Sale,Agent_Neo,2,1,293,1614,11,0,0,1,508000.0,506000.0,502000.0,0.0,0.0,-0.39,25100.0,100.0,2024-12-07,2025-01-15,39,5,Referral,,Closed
PPG-01232,Francistown,Gerald Estate,Retail Space,Rental,Agent_Gomolemo,0,0,513,1176,0,0,1,0,4491428.571428571,26200.0,26200.0,26200.0,7.0,0.0,26200.0,0.0,2024-07-16,2024-08-05,20,7,Referral,,Closed
PPG-01233,Maun,Boseja,Apartment,Rental,Agent_Tshepho,4,3,308,866,35,0,0,0,1405714.2857142857,8200.0,8200.0,8200.0,7.0,0.0,8200.0,0.0,2025-04-28,2025-05-15,17,4,Online Listing,3.2,Closed
PPG-01234,Maun,Matlapana,Plot,Sale,Agent_Tshepho,0,0,0,1967,21,0,0,0,119000.0,119000.0,119000.0,0.0,0.0,0.0,5950.0,0.0,2025-05-14,,106,12,Referral,4.7,Active
PPG-01235,Maun,Matlapana,Commercial Office,Rental,Agent_Tshepho,0,0,367,515,17,0,1,0,4268571.428571428,24900.0,24900.0,24900.0,7.0,0.0,24900.0,0.0,2025-02-18,2025-03-30,40,5,Online Listing,,Closed
PPG-01236,Francistown,Gerald Estate,Retail Space,Rental,Agent_Tshepho,0,0,385,1665,14,0,1,0,6017142.857142856,35100.0,35100.0,35100.0,7.0,0.0,35100.0,0.0,2025-02-21,2025-03-04,11,5,Cold Call,4.5,Closed
PPG-01237,Gaborone,Phase 2,Apartment,Rental,Agent_Boago,4,3,214,909,6,0,0,1,977142.857142857,5700.0,5700.0,5700.0,7.0,0.0,5700.0,0.0,2025-04-13,2025-05-27,44,5,Agent Network,4.1,Closed
PPG-01238,Gaborone,Block 9,Townhouse,Rental,Agent_Mpho,4,3,396,1324,27,1,0,0,1388571.4285714284,8100.0,8100.0,8100.0,7.0,0.0,8100.0,0.0,2024-05-30,2024-06-20,21,5,Cold Call,3.5,Closed
PPG-01239,Maun,Sedie Ward,Retail Space,Sale,Agent_Boago,0,0,485,496,22,0,0,0,4196000.0,3916000.0,4181000.0,0.0,0.0,-6.67,209050.0,14000.0,2025-04-30,2025-06-26,57,10,Agent Network,,Closed
PPG-01240,Gaborone,Tlokweng,Townhouse,Rental,Agent_Neo,4,3,79,1438,8,0,1,1,1439999.9999999998,8400.0,8400.0,8400.0,7.0,0.0,8400.0,0.0,2024-05-05,2024-05-26,21,3,Agent Network,3.6,Closed
PPG-01241,Francistown,Tati Siding,Apartment,Rental,Agent_Lesego,2,1,228,1095,18,0,0,1,1474285.714285714,8600.0,8600.0,8600.0,7.0,0.0,8600.0,0.0,2024-07-14,2024-08-24,41,7,Walk-in,,Closed
PPG-01242,Maun,Sedie Ward,Warehouse,Sale,Agent_Lesego,0,0,280,1109,16,0,1,0,4384000.0,4473000.0,4260000.0,0.0,0.0,2.03,213000.0,0.0,2024-01-27,2024-05-18,112,12,Cold Call,,Closed
PPG-01243,Gaborone,Tlokweng,House,Rental,Agent_Kabo,1,1,233,1016,1,1,0,1,3119999.9999999995,18200.0,18200.0,18200.0,7.0,0.0,18200.0,0.0,2024-02-04,2024-02-12,8,1,Referral,,Closed
PPG-01244,Francistown,Somerset,Plot,Sale,Agent_Boago,0,0,0,1287,13,0,0,0,186000.0,186000.0,186000.0,0.0,0.0,0.0,9300.0,0.0,2024-04-12,2024-06-30,79,11,Walk-in,4.4,Closed
PPG-01245,Gaborone,Phakalane,House,Rental,Agent_Gomolemo,4,3,281,377,4,0,0,1,2537142.857142857,14800.0,14800.0,14800.0,7.0,0.0,14800.0,0.0,2024-10-16,2024-11-25,40,9,Cold Call,4.5,Closed
PPG-01246,Gaborone,Phase 2,Warehouse,Sale,Agent_Mpho,0,0,214,1384,35,0,0,0,2534000.0,2610000.0,2434000.0,0.0,0.0,3.0,121700.0,0.0,2024-05-04,2024-07-01,58,9,Online Listing,4.9,Closed
PPG-01247,Francistown,Gerald Estate,Apartment,Sale,Agent_Kabo,3,2,262,452,27,0,0,1,432000.0,452000.0,408000.0,0.0,0.0,4.63,20400.0,0.0,2025-05-07,2025-06-08,32,6,Walk-in,,Closed
PPG-01248,Gaborone,Tlokweng,Commercial Office,Rental,Agent_Boago,0,0,76,577,19,0,0,0,2605714.2857142854,15200.0,15200.0,15200.0,7.0,0.0,15200.0,0.0,2024-03-31,2024-04-21,21,2,Walk-in,,Closed
PPG-01249,Maun,Boseja,Retail Space,Rental,Agent_Boago,0,0,384,579,31,0,0,1,7319999.999999999,42700.0,42700.0,42700.0,7.0,0.0,42700.0,0.0,2024-08-06,2024-09-05,30,7,Agent Network,3.8,Closed
PPG-01250,Francistown,Somerset,Commercial Office,Sale,Agent_Kabo,0,0,141,376,31,0,1,0,1413000.0,1334000.0,1333000.0,0.0,0.0,-5.59,66650.0,3950.0,2024-08-31,2024-10-19,49,6,Referral,,Closed
PPG-01251,Maun,Sedie Ward,Plot,Sale,Agent_Boago,0,0,0,1095,4,0,0,0,107000.0,103000.0,102000.0,0.0,0.0,-3.74,5100.0,200.0,2025-01-07,2025-03-27,79,12,Agent Network,4.9,Closed
PPG-01252,Francistown,Gerald Estate,Commercial Office,Rental,Agent_Neo,0,0,496,1099,18,0,1,0,7182857.142857142,41900.0,41900.0,41900.0,7.0,0.0,41900.0,0.0,2024-02-29,2024-03-04,4,1,Online Listing,4.3,Closed
PPG-01253,Maun,Boseja,Plot,Sale,Agent_Tshepho,0,0,0,1658,25,0,0,1,117000.0,117000.0,117000.0,0.0,0.0,0.0,5850.0,0.0,2025-05-31,,82,9,Referral,4.4,Active
PPG-01254,Francistown,Somerset,Plot,Sale,Agent_Tshepho,0,0,0,1857,23,0,0,0,147000.0,143000.0,139000.0,0.0,0.0,-2.72,6950.0,200.0,2024-08-15,2024-08-23,8,4,Agent Network,4.9,Closed
PPG-01255,Gaborone,Phase 2,House,Rental,Agent_Gomolemo,1,1,65,307,26,0,0,0,4251428.571428571,24800.0,24800.0,24800.0,7.0,0.0,24800.0,0.0,2024-04-12,2024-05-16,34,7,Referral,,Closed
PPG-01256,Francistown,Tati Siding,Apartment,Sale,Agent_Mpho,1,1,419,1923,10,0,0,1,519000.0,488000.0,495000.0,0.0,0.0,-5.97,24750.0,1550.0,2024-10-31,2024-11-18,18,1,Walk-in,4.1,Closed
PPG-01257,Francistown,Monarch,Apartment,Sale,Agent_Lesego,1,1,312,1010,1,0,0,0,529000.0,544000.0,502000.0,0.0,0.0,2.84,25100.0,0.0,2024-01-08,2024-05-05,118,11,Online Listing,4.9,Closed
PPG-01258,Francistown,Tati Siding,Commercial Office,Rental,Agent_Kabo,0,0,596,792,1,0,1,0,9137142.857142856,53300.0,53300.0,53300.0,7.0,0.0,53300.0,0.0,2024-01-25,2024-02-16,22,6,Walk-in,,Closed
PPG-01259,Maun,Boseja,Apartment,Sale,Agent_Lesego,5,4,400,1854,8,0,0,0,566000.0,553000.0,557000.0,0.0,0.0,-2.3,27850.0,650.0,2024-02-07,2024-03-29,51,10,Walk-in,4.1,Closed
PPG-01260,Maun,Matlapana,House,Sale,Agent_Tshepho,3,2,569,1445,1,0,1,0,1501000.0,1512000.0,1506000.0,0.0,0.0,0.73,75300.0,0.0,2025-02-16,,159,15,Cold Call,3.7,Active
PPG-01261,Francistown,Gerald Estate,Plot,Sale,Agent_Gomolemo,0,0,0,1513,19,0,0,0,181000.0,181000.0,181000.0,0.0,0.0,0.0,9050.0,0.0,2024-10-11,2024-12-04,54,10,Cold Call,,Closed
PPG-01262,Francistown,Tati Siding,Commercial Office,Sale,Agent_Boago,0,0,365,1035,9,0,1,0,4353000.0,4265000.0,4227000.0,0.0,0.0,-2.02,211350.0,4400.0,2024-02-14,2024-03-13,28,4,Agent Network,,Closed
PPG-01263,Francistown,Monarch,Apartment,Sale,Agent_Tshepho,3,2,119,586,22,0,0,1,177000.0,178000.0,170000.0,0.0,0.0,0.56,8500.0,0.0,2025-05-25,,53,5,Online Listing,4.4,Active
PPG-01264,Gaborone,Mogoditshane,Townhouse,Sale,Agent_Mpho,3,2,584,309,2,0,1,1,1730000.0,1643000.0,1729000.0,0.0,0.0,-5.03,86450.0,4350.0,2024-01-30,2024-06-14,136,17,Agent Network,3.0,Closed
PPG-01265,Francistown,Somerset,Townhouse,Sale,Agent_Tshepho,2,1,278,753,9,0,1,0,615000.0,616000.0,590000.0,0.0,0.0,0.16,29500.0,0.0,2024-05-23,2024-10-31,161,19,Agent Network,,Closed
PPG-01266,Maun,Sedie Ward,Commercial Office,Rental,Agent_Kabo,0,0,221,503,31,0,1,1,3634285.714285714,21200.0,21200.0,21200.0,7.0,0.0,21200.0,0.0,2024-05-14,2024-05-18,4,1,Online Listing,4.1,Closed
PPG-01267,Gaborone,Tlokweng,Townhouse,Sale,Agent_Boago,5,4,240,1131,24,0,1,0,754000.0,771000.0,735000.0,0.0,0.0,2.25,36750.0,0.0,2024-11-05,2025-03-28,143,14,Online Listing,,Closed
PPG-01268,Gaborone,CBD,House,Sale,Agent_Boago,1,1,305,1616,15,1,0,0,1083000.0,1048000.0,1029000.0,0.0,0.0,-3.23,51450.0,1750.0,2024-12-14,2025-03-27,103,15,Online Listing,4.0,Closed
PPG-01269,Francistown,Gerald Estate,Commercial Office,Sale,Agent_Lesego,0,0,520,1486,9,0,1,1,6743000.0,6498000.0,6771000.0,0.0,0.0,-3.63,338550.0,12250.0,2024-03-18,2024-06-05,79,10,Online Listing,,Closed
PPG-01270,Maun,Boseja,Retail Space,Rental,Agent_Mpho,0,0,73,1902,7,0,0,0,4045714.2857142854,23600.0,23600.0,23600.0,7.0,0.0,23600.0,0.0,2024-04-16,2024-04-24,8,3,Agent Network,3.8,Closed
PPG-01271,Francistown,Gerald Estate,House,Sale,Agent_Lesego,4,3,488,437,8,1,0,0,1998000.0,1909000.0,1913000.0,0.0,0.0,-4.45,95650.0,4450.0,2024-04-26,2024-08-11,107,15,Agent Network,4.9,Closed
PPG-01272,Gaborone,CBD,Warehouse,Rental,Agent_Gomolemo,0,0,497,718,21,0,1,1,10457142.857142856,61000.0,61000.0,61000.0,7.0,0.0,61000.0,0.0,2024-05-06,2024-06-12,37,7,Online Listing,,Closed
